회사명,거래소코드,회계년도,순운전자본비율,자기자본배당률,자기자본배율,유동부채비율,매입채무회전률,총자본투자효율,유동자산회전률
그랜드코리아레저(주),114090,2009/12,41.36,22.61,617.59,59.46,0,47.01,2.39
그랜드코리아레저(주),114090,2008/12,30.02,21.24,329.6,86.51,0,47.56,2.95
그랜드코리아레저(주),114090,2011/12,34.19,10.4,715.6,66.07,0,44.38,2
그랜드코리아레저(주),114090,2012/12,40.34,20.29,1071.63,44.95,0,36.21,1.62
그랜드코리아레저(주),114090,2010/12,42.39,11.49,661.57,52.63,0,38.75,2.1
그랜드코리아레저(주),114090,2006/12,,,,,,,
그랜드코리아레저(주),114090,2015/12,49.99,9.5,1475.18,37,46.73,22.15,0.99
그랜드코리아레저(주),114090,2016/12,50.9,10.37,1677.22,35.85,50.67,22.98,1.04
그랜드코리아레저(주),114090,2017/12,54.19,6.98,1720.3,31.87,0,18.12,0.89
그랜드코리아레저(주),114090,2018/12,37.39,6.38,1817.21,30.03,0,16.54,0.94
그랜드코리아레저(주),114090,2019/12,26.91,5.59,1891.35,35.91,0,16.1,1.08
그랜드코리아레저(주),114090,2020/12,30.71,0,1568.61,26.37,0,-3.87,0.46
그랜드코리아레저(주),114090,2007/12,21.07,29.12,228.91,100.13,0,39.9,2.95
그랜드코리아레저(주),114090,2014/12,49.79,12.5,1394.9,47.52,0,26.49,1.12
그랜드코리아레저(주),114090,2013/12,48.97,16.4,1278.9,40.35,0,36.66,1.44
그린케미칼(주),083420,2006/12,63.31,3.49,429.54,15.72,13.31,13.43,1.58
그린케미칼(주),083420,2007/12,16.19,4.27,468.61,46.9,9.76,8.9,1.92
그린케미칼(주),083420,2008/12,29.38,4.35,459.48,32.88,18.45,26.26,3.81
그린케미칼(주),083420,2009/12,35.35,3.87,516.19,47.6,16.5,30.41,3.04
그린케미칼(주),083420,2010/12,39.16,2.73,733.29,28.82,14.51,26.95,2.97
그린케미칼(주),083420,2011/12,18.88,2.22,902.52,37.17,11.93,17.1,3.01
그린케미칼(주),083420,2012/12,12.38,2.03,985.59,50.42,9.56,16.08,3.41
그린케미칼(주),083420,2013/12,12.2,1.88,1062.14,45.34,8.13,14.73,3.54
그린케미칼(주),083420,2003/12,,,,,,,
그린케미칼(주),083420,2015/12,-12.47,1.9,1159.37,81.53,6.38,10.14,3.39
그린케미칼(주),083420,2016/12,-4.02,1.9,1155.02,69.86,8.41,12.61,3.49
그린케미칼(주),083420,2017/12,-0.59,2,1097.42,68.87,10.94,13.34,3.46
그린케미칼(주),083420,2018/12,3.15,2.01,1072.39,66.64,11.28,11.24,3.35
그린케미칼(주),083420,2019/12,8.22,2.61,904.12,60.93,10.73,14.05,2.92
그린케미칼(주),083420,2020/12,17.25,2.88,943.63,45.57,11.81,18.35,2.96
그린케미칼(주),083420,2005/12,70.4,3.7,405.82,13.91,12.44,15.95,1.72
그린케미칼(주),083420,2014/12,1.4,1.9,1158.21,51.44,7.54,14.8,3.86
그린케미칼(주),083420,2004/12,58.57,3.41,440.05,20.55,11.41,18.75,1.94
극동유화(주),014530,2003/12,3.1,3.2,303.05,156.75,18.24,13.37,2.89
극동유화(주),014530,2004/12,9.38,3.12,311.48,125.56,24.74,14.23,2.89
극동유화(주),014530,2005/12,9.86,3.54,328.82,83.09,19.22,12.36,2.36
극동유화(주),014530,2006/12,23,3.99,294.57,69.9,17.38,19.7,2.51
극동유화(주),014530,2007/12,18.28,3.11,314.84,65.97,17.71,11.75,2.42
극동유화(주),014530,2008/12,12.89,2.88,407.81,77.44,21.93,17.61,3.37
극동유화(주),014530,2009/12,4.52,2.49,482.66,89.65,14.44,12.21,2.64
극동유화(주),014530,2010/12,8.36,2.27,529.79,80.09,15.94,13.35,3.14
극동유화(주),014530,2011/12,19.08,2.64,531.24,84.24,18.33,12.32,3.21
극동유화(주),014530,2012/12,23.89,2.36,592.57,67.43,16.11,14.34,2.87
극동유화(주),014530,2013/12,19.98,2.46,651.11,62.33,14.15,15.08,2.7
극동유화(주),014530,2014/12,26.73,2.07,676.59,51.07,15.2,13.17,2.61
극동유화(주),014530,2015/12,27.34,2.69,744.31,34.99,17.2,16.9,2.51
극동유화(주),014530,2016/12,34.55,2.86,804.49,27.85,18.78,15.34,2.37
극동유화(주),014530,2017/12,25.62,3.65,847.5,41.21,24.71,7.69,3.13
극동유화(주),014530,2018/12,18.76,3.43,899.54,43.94,47.08,12.09,6.7
극동유화(주),014530,2019/12,12.37,3.27,943.68,48.96,42.78,11.52,6.74
극동유화(주),014530,2020/12,12.96,2.84,952.29,44,38.02,8.4,5.55
극동유화(주),014530,2002/12,6.45,2.99,323.19,155.57,16.76,13.84,3.07
극동유화(주),014530,2001/12,1.92,2.37,310.29,112.52,17.88,14.95,3.64
극동유화(주),014530,2000/12,-0.73,3.1,457.07,107.81,16.01,15.54,3.19
금강공업(주),014280,2003/12,29.7,2.36,398.43,49.99,17.37,21.9,2.21
금강공업(주),014280,2004/12,35.42,2.08,461.78,47.49,17.09,18.24,2.14
금강공업(주),014280,2005/12,30.13,1.4,479.9,41.87,17.68,10.51,1.86
금강공업(주),014280,2006/12,9.18,1.3,486.22,66.38,17.77,12.91,2.11
금강공업(주),014280,2007/12,12.78,1.29,491,64.22,15.71,15.31,2.16
금강공업(주),014280,2008/12,1.14,0.92,492.18,112.99,18.21,17.36,2.2
금강공업(주),014280,2009/12,-0.2,1.19,532.6,97.42,13.55,16.99,1.76
금강공업(주),014280,2010/12,-2.58,0.66,679.82,75.92,14.68,14.73,2.19
금강공업(주),014280,2002/12,33.95,2.75,350.07,45.05,17.33,25.38,2.23
금강공업(주),014280,2012/12,-4.83,0.85,739.71,105.7,8.44,12.36,2.34
금강공업(주),014280,2013/12,-18.7,0.82,770.94,137.03,6.44,15.63,2.48
금강공업(주),014280,2014/12,-10.77,0.89,810.99,112.06,8.79,20.32,2.65
금강공업(주),014280,2015/12,-18.19,0.85,845.97,133.98,10.03,18.42,1.98
금강공업(주),014280,2016/12,-14.18,0.94,957.71,107.45,11.88,22.07,2.28
금강공업(주),014280,2017/12,-15.09,0.87,1032.21,114.54,12.32,21.4,2.27
금강공업(주),014280,2018/12,-9.86,0.85,1066.55,112.34,11.56,15.33,1.77
금강공업(주),014280,2019/12,-6.01,0.7,1028.03,121.63,9.69,11.86,1.25
금강공업(주),014280,2020/12,-6.72,0.4,911.89,86.8,8.74,8.44,1.1
금강공업(주),014280,2011/12,-3.51,0.64,700.99,93.59,14.24,11.16,2.15
금강공업(주),014280,2001/12,42.55,0,275.46,34.65,11.15,38.77,2.06
금강공업(주),014280,2000/12,37.24,0,30.42,373.88,6.9,17.3,2.02
금호산업(주),002990,2003/12,-23.24,0.74,277.83,122.49,4.89,29.12,2.78
금호산업(주),002990,2004/12,-12.22,2.15,336.2,84.12,4.19,12.69,2.82
금호산업(주),002990,2005/12,-0.28,2.21,372.1,84.08,4.83,8.28,2.35
금호산업(주),002990,2006/12,-11.17,2.16,427.51,94.76,4.64,9.49,2.21
금호산업(주),002990,2007/12,-7.27,2.47,414.87,115.25,4.57,6.8,2.37
금호산업(주),002990,2008/12,-20.86,1.79,402.9,192.86,4.28,6.63,2
금호산업(주),002990,2009/12,-53.45,0,0,0,3.16,-37.21,0.91
금호산업(주),002990,2010/12,-3.77,0,109.02,647.1,2.87,5.96,0.59
금호산업(주),002990,2002/12,-39.16,0,255.46,324.49,5.84,18.28,2.57
금호산업(주),002990,2012/12,-14.67,0,0,0,2.57,-17.3,0.94
금호산업(주),002990,2013/12,-21.25,0,66.83,1241.2,2.95,6.01,1.51
금호산업(주),002990,2014/12,1.78,0,116.3,387.18,3.81,13.23,1.72
금호산업(주),002990,2015/12,-8.28,0,115.46,381.31,5.04,5.69,2.08
금호산업(주),002990,2016/12,3.07,3.32,180.94,217.57,4.14,16.46,1.92
금호산업(주),002990,2017/12,-1.68,5.67,172.66,215.36,3.75,4.84,1.87
금호산업(주),002990,2018/12,-1.92,5.07,191.56,183.57,4.28,10.87,2.17
금호산업(주),002990,2019/12,18.41,4.7,206.88,202.78,5.62,7.33,1.97
금호산업(주),002990,2020/12,-3.73,4.49,216.7,207.53,7.42,7.04,2.05
금호산업(주),002990,2011/12,20.1,0,0,0,2.47,3.71,0.57
금호산업(주),002990,2000/12,-20.5,0,424.54,224.68,5.7,15.51,1.52
금호산업(주),002990,2001/12,-38.07,0,311.01,314.36,5.59,12.83,1.94
금호석유화학(주),011780,2003/12,-23.73,0.96,322.5,109.74,9.26,13.83,4.28
금호석유화학(주),011780,2004/12,-8.31,1.61,505.54,69.79,10.39,17.37,4.75
금호석유화학(주),011780,2002/12,-30.52,0,260.86,161.77,8.83,15.64,3.63
금호석유화학(주),011780,2006/12,-12.69,1.97,577.04,96.87,10.52,9.97,3.27
금호석유화학(주),011780,2007/12,-7.8,1.96,621.48,80.64,11.07,11.69,4.46
금호석유화학(주),011780,2008/12,-8.98,1.49,817.74,96.03,15.39,4.24,5
금호석유화학(주),011780,2005/12,3.47,1.79,590.92,64.2,10.95,13.91,3.51
금호석유화학(주),011780,2010/12,-23.41,2.61,618.9,192.53,14.42,24.79,4.66
금호석유화학(주),011780,2011/12,-18.28,4.64,720.54,199.35,16.95,18.91,4.11
금호석유화학(주),011780,2012/12,0.01,4.42,755.12,91.33,17.32,10.01,3.43
금호석유화학(주),011780,2013/12,-7.2,3.61,695.7,101.07,19.35,5.87,3.99
금호석유화학(주),011780,2014/12,-10.81,3.41,736.57,116.06,16.68,9.54,3.75
금호석유화학(주),011780,2015/12,-18.85,1.86,721.21,107.67,15.82,9.71,3.56
금호석유화학(주),011780,2016/12,-25.68,1.79,738.32,149.33,13.16,7.98,3.75
금호석유화학(주),011780,2017/12,-17.5,1.98,825,116.54,12.51,12.29,3.96
금호석유화학(주),011780,2018/12,-16.26,2.42,906.42,89.08,14.25,15.06,4.19
금호석유화학(주),011780,2019/12,-4.18,2.32,1053.89,56.56,15.59,15.61,4.33
금호석유화학(주),011780,2000/12,-23.1,0.89,547.5,69.9,9.84,8.49,3
금호석유화학(주),011780,2001/12,-35.28,0,299.31,159.01,12.48,4.46,4.26
금호석유화학(주),011780,2020/12,7.73,5.42,1275.46,43.19,12.58,20.44,3.39
금호석유화학(주),011780,2009/12,-40.09,0,376.2,384.74,11.78,-19.01,3.59
금호전기(주),001210,2003/12,8.55,1.01,386.18,43.32,9.65,19.08,2.06
금호전기(주),001210,2004/12,2.73,0.92,422.65,59.73,23.39,18.7,2.74
금호전기(주),001210,2005/12,10.09,2.41,525.31,40.73,19.46,18.53,2.57
금호전기(주),001210,2006/12,6.03,2.53,564.75,33.39,19.49,23.39,3.37
금호전기(주),001210,2007/12,2.52,2.35,542.67,41.11,14.89,20.8,3.29
금호전기(주),001210,2008/12,4.32,1.74,551.11,41.25,12.26,16.52,2.5
금호전기(주),001210,2009/12,0.91,1.39,744.81,45.79,15.23,13.69,2.84
금호전기(주),001210,2010/12,6.37,1.4,734.12,46.35,10.69,17.25,2.1
금호전기(주),001210,2011/12,14.78,0.99,777.69,29.17,9.18,8.44,1.78
금호전기(주),001210,2012/12,9.94,0.26,658.07,34.07,9.74,-4.53,1.56
금호전기(주),001210,2013/12,4.83,0.3,569.28,50.42,10.32,-2.02,1.4
금호전기(주),001210,2014/12,-11.29,0,563.95,73.53,12.6,1.9,1.47
금호전기(주),001210,2015/12,-3.94,0,510.54,57.3,17.58,1.35,1
금호전기(주),001210,2016/12,2.03,0,455.89,53.76,22.47,0.05,0.9
금호전기(주),001210,2017/12,-16.91,0.22,391.79,90.63,17.17,-1.44,0.87
금호전기(주),001210,2018/12,-27.22,0,112.94,218.17,15.87,-56.48,1.06
금호전기(주),001210,2019/12,-22.79,0,182.99,437.97,12.31,-46.08,1.46
금호전기(주),001210,2002/12,-4.86,0.83,347.49,66.83,8.42,16.91,2.25
금호전기(주),001210,2001/12,5.6,0,352.79,28.86,9.17,12.71,1.58
금호전기(주),001210,2020/12,-26.04,0,34.31,1981.77,12.1,-0.4,1.52
금호전기(주),001210,2000/12,13.04,0,355.06,17.87,6.88,10.82,1.18
금호타이어(주),073240,2007/12,-1.13,1.29,252.36,81.41,14.21,10.6,3.16
금호타이어(주),073240,2008/12,-15.3,0,259.39,168.24,9.53,2.02,2.75
금호타이어(주),073240,2006/12,-9.56,2.31,259.98,90.47,12.85,10.36,2.55
금호타이어(주),073240,2010/12,-5.98,0,107.4,202.49,7.56,10.31,3.29
금호타이어(주),073240,2011/12,-3.2,0,130.55,219.34,7.85,12.2,2.85
금호타이어(주),073240,2012/12,5.8,0,168.32,110.34,9.44,9.63,2.4
금호타이어(주),073240,2009/12,-58.95,0,18.42,3411.94,5.51,-21.2,2.07
금호타이어(주),073240,2005/12,12.55,4.34,276.27,57.45,11.92,16.21,2.13
금호타이어(주),073240,2015/12,-8.59,0,172.86,97.87,11.52,5.33,2.15
금호타이어(주),073240,2016/12,-8.84,0,175.16,97.94,11.92,8.17,2.23
금호타이어(주),073240,2017/12,-14.82,0,144.55,137.19,10.18,-0.79,2.03
금호타이어(주),073240,2018/12,12.19,0,83.42,53.3,9.22,-12.56,1.8
금호타이어(주),073240,2019/12,6.39,0,81.32,47.66,10.38,8.4,2.09
금호타이어(주),073240,2020/12,6.48,0,51.87,80.95,9.68,-6.24,2.26
금호타이어(주),073240,2014/12,4.94,0,179.11,71.01,12.13,11.94,2.26
금호타이어(주),073240,2004/12,,,,,,,
금호타이어(주),073240,2013/12,-19.17,0,167.49,153.4,11.99,10.49,2.22
기신정기(주),092440,2004/03,66.36,3.88,1184.09,6.97,47.86,36.12,0.89
기신정기(주),092440,2005/03,65.79,4.03,1364.26,7.83,37.79,35.88,0.95
기신정기(주),092440,2006/03,49.25,4.15,1565.11,6.91,45.6,34.74,1.09
기신정기(주),092440,2007/03,52.69,3.01,1663.07,5.69,53.39,20.94,1.03
기신정기(주),092440,2008/03,52.71,2.43,1853.31,4.53,67.62,15.62,0.88
기신정기(주),092440,2009/03,44.34,2.26,1987.67,11.1,29.62,14.14,0.88
기신정기(주),092440,2010/03,49.71,2.8,2139.92,5.34,22.65,18.36,0.93
기신정기(주),092440,2011/03,54.08,3.46,1156.78,4.3,33.08,16.5,0.89
기신정기(주),092440,2012/03,52.42,3.11,1287.12,3.9,55.9,15.34,0.86
기신정기(주),092440,2013/03,41.8,3.02,1324.29,7.99,43.8,12.34,0.98
기신정기(주),092440,2014/03,40.22,2.79,1434.52,5.9,30.22,16.48,1.08
기신정기(주),092440,2015/03,39.35,2.63,1521.32,5.25,25.94,14.69,1.08
기신정기(주),092440,2016/03,38.22,1.92,1559.69,4.46,26.19,10.33,1.01
기신정기(주),092440,2017/03,36.69,1.94,1545.61,4.57,29.46,7.42,0.99
기신정기(주),092440,2018/03,37.88,1.91,1574.4,4.37,26.14,9.81,0.98
기신정기(주),092440,2019/03,41.06,1.83,1634.91,3.37,28.42,9.37,0.98
기신정기(주),092440,2020/03,41.79,1.82,1646.69,4.5,28.97,7.75,0.94
기신정기(주),092440,2003/03,66.87,4.59,981.27,13.28,64.45,35.74,0.87
기신정기(주),092440,2002/03,62.69,5.36,840.19,20.06,58.25,36.26,0.83
기신정기(주),092440,2001/03,,,,,,,
기아(주),000270,2003/12,-5.24,2.35,288.98,71.86,7.9,26.73,4.16
기아(주),000270,2004/12,-6.43,2.38,275.83,71.1,8.34,16.46,4.94
기아(주),000270,2005/12,-5.04,1.65,284.12,66.25,8.09,16.25,5.48
기아(주),000270,2006/12,-8.1,0,283.87,78.19,9.52,11.11,5.78
기아(주),000270,2007/12,-7.49,0,274.54,82.68,9.64,10.58,5.02
기아(주),000270,2008/12,-10.72,0,310.57,90.47,9.58,10.31,4.84
기아(주),000270,2009/12,-9.07,1.31,359.06,79.25,8.74,19.45,4.69
기아(주),000270,2010/12,-9.15,2.06,459.67,65.09,8.44,22.87,5.23
기아(주),000270,2002/12,2.65,2.25,221.44,65.46,9.79,31.11,5.26
기아(주),000270,2012/12,1.14,1.76,698.03,43.28,8.4,17.12,4.21
기아(주),000270,2013/12,5.3,1.64,805.63,41.08,8.49,17.33,3.72
기아(주),000270,2014/12,12.2,2.11,897.1,37.61,8.84,14.99,3.07
기아(주),000270,2015/12,8.8,2.12,972.85,44.58,9.24,14.67,2.82
기아(주),000270,2016/12,10.31,1.97,1048.55,43.04,8.68,12.74,2.46
기아(주),000270,2017/12,15.67,1.39,1078.13,39.56,9.32,7.78,2.24
기아(주),000270,2018/12,12.83,1.57,1071.6,35.48,9.14,6.64,2.26
기아(주),000270,2019/12,9.68,1.91,1128.62,39.64,9.09,11.66,2.57
기아(주),000270,2020/12,8.79,1.7,1102.41,50.94,8.81,8.42,2.37
기아(주),000270,2011/12,-3.02,1.86,612.08,55.69,8.64,16.54,4.98
기아(주),000270,2001/12,-1.43,0,183.61,74.89,8.15,29.2,4.98
기아(주),000270,2000/12,-0.72,0,136.19,84.97,6.36,26.32,4.4
깨끗한나라(주),004540,2003/12,-46.08,0,50.62,527.23,4.49,17.37,5.11
깨끗한나라(주),004540,2004/12,-43.06,0,52.19,507.74,5.01,11.76,4.67
깨끗한나라(주),004540,2005/12,-29.6,0,54.35,403.44,6.7,10.98,3.99
깨끗한나라(주),004540,2006/12,-23.87,0,40.31,470.93,7.93,7.75,3.63
깨끗한나라(주),004540,2002/12,-53.03,0,128.04,1232.25,4.63,21.81,4.62
깨끗한나라(주),004540,2008/12,-61.06,0,62.7,1337.99,8.18,3.82,4.66
깨끗한나라(주),004540,2009/12,-36.36,0,84.04,270.94,8.64,8.61,4.49
깨끗한나라(주),004540,2010/12,-41.37,0,87.17,263.32,8.52,9.98,4.57
깨끗한나라(주),004540,2011/12,-34.93,0,84.88,260.5,8.03,9.5,5.23
깨끗한나라(주),004540,2007/12,-35.97,0,55.05,1032.01,8.03,6.19,3.94
깨끗한나라(주),004540,2012/12,-34.11,0,94.34,223.41,8.39,11.59,5.42
깨끗한나라(주),004540,2014/12,-17.71,0,109.96,116.55,8.83,8.74,5.36
깨끗한나라(주),004540,2015/12,-22.37,0,106.34,123.81,9.15,7.57,5.2
깨끗한나라(주),004540,2016/12,-21.94,0,110.29,124.02,9.27,10.33,5.05
깨끗한나라(주),004540,2017/12,-24.55,0,98.13,165.41,7.29,3.43,4.26
깨끗한나라(주),004540,2018/12,-27.63,0,87.61,198.27,6.52,1.57,3.77
깨끗한나라(주),004540,2019/12,-24.86,0,409.96,158.19,8.38,6.57,4.28
깨끗한나라(주),004540,2020/12,-11.39,1.8,555.28,86.34,11.16,17.56,5.12
깨끗한나라(주),004540,2000/12,-13.5,0,902.51,210.52,5.79,23.19,2.66
깨끗한나라(주),004540,2001/12,-44.56,0,51.77,2662.65,5.5,10.14,3.37
깨끗한나라(주),004540,2013/12,-14.8,0,108.85,103.43,9.03,11.38,5.54
남광토건(주),001260,2003/12,14.91,0,60.11,240.09,2.72,18.87,1.52
남광토건(주),001260,2004/12,26.73,0,110.86,387.87,4.36,-0.08,1.63
남광토건(주),001260,2005/12,14.18,0,99.18,320.55,3.99,7.93,1.5
남광토건(주),001260,2006/12,24.89,0,130.73,271.15,3.23,10.09,1.45
남광토건(주),001260,2007/12,38.03,0,165.79,185.76,3.07,9.66,1.16
남광토건(주),001260,2008/12,28.22,0,167.35,313.43,2.64,5.07,0.9
남광토건(주),001260,2009/12,21.23,0,167.78,270.48,2.4,4.24,0.81
남광토건(주),001260,2010/12,16.3,0,52.21,734.43,2.3,-16.71,0.74
남광토건(주),001260,2011/12,3.97,0,0,0,2.64,-10.84,0.9
남광토건(주),001260,2012/12,19.86,0,18.49,533.4,2.39,-42.25,0.76
남광토건(주),001260,2013/12,8.03,0,75.63,971.65,4.36,-2.85,0.83
남광토건(주),001260,2014/12,-4.04,0,0,0,6.28,-14.46,1.05
남광토건(주),001260,2015/12,-0.93,0,80.52,382.06,11.37,-26.05,1.7
남광토건(주),001260,2016/12,-2.1,0,82.99,286.04,8.53,1.39,1.41
남광토건(주),001260,2017/12,-1.38,0,88.22,245.35,8.56,3.68,1.07
남광토건(주),001260,2018/12,4.81,0,99.95,186.94,9.73,8.47,1.55
남광토건(주),001260,2019/12,0.81,0,107.59,265.16,7.25,6.56,1.96
남광토건(주),001260,2020/12,-1.61,0,134.91,197.22,6.73,10.64,1.77
남광토건(주),001260,2001/12,1.82,0,33.22,565.52,2.45,23.95,1.31
남광토건(주),001260,2002/12,12.88,0,38.35,442.41,2.34,18.39,1.42
남광토건(주),001260,2000/12,7.83,0,9.4,2443.86,2.76,25.45,1.23
남양유업(주),003920,2003/12,44.58,0.19,9686.24,27.22,9.51,29.89,2.19
남양유업(주),003920,2004/12,49.85,0.18,10645.61,23.52,10.27,20.53,1.96
남양유업(주),003920,2000/12,43.96,0.27,6619.76,37.29,10.84,41.55,2.32
남양유업(주),003920,2006/12,60.9,0.15,12821.66,15.63,13.06,16.51,1.67
남양유업(주),003920,2007/12,55.57,0.13,13974.22,17.83,11.74,15.64,1.56
남양유업(주),003920,2008/12,50.71,0.14,13247.14,16.55,12.14,3.71,1.77
남양유업(주),003920,2009/12,51.61,0.12,15536.29,15.15,15,27.98,2.03
남양유업(주),003920,2005/12,55.55,0.16,11782,20.41,11.63,20.86,1.79
남양유업(주),003920,2010/12,54.77,0.11,17236.29,16.62,14.38,20.38,1.77
남양유업(주),003920,2012/12,36.92,0.1,19530.43,14.69,13.51,13.23,2.65
남양유업(주),003920,2013/12,31.99,0.1,18557.5,14.65,15.44,2.64,2.57
남양유업(주),003920,2014/12,35.8,0.1,18533.86,12.72,16.47,9.22,2.57
남양유업(주),003920,2015/12,33.72,0.1,19063.77,13.23,17.87,12.2,2.7
남양유업(주),003920,2016/12,40.01,0.1,19878.52,15.34,15.37,11.76,2.45
남양유업(주),003920,2017/12,34.46,0.1,19997.11,14.07,14.06,8.61,2.26
남양유업(주),003920,2018/12,33.87,0.1,20018.78,16.11,15.78,9.15,2.2
남양유업(주),003920,2019/12,27.19,0.09,20301.03,11.2,17.73,10.8,2.26
남양유업(주),003920,2020/12,35.18,0.1,19217.32,11.36,17.81,2.94,2.14
남양유업(주),003920,2011/12,33.74,0.1,18456.24,20.35,12.77,14.59,2.11
남양유업(주),003920,2002/12,38.96,0.2,8797.46,28.7,9.33,28.17,2.35
남양유업(주),003920,2001/12,36.45,0.23,8026.58,32.74,9.66,33.03,2.24
남해화학(주),025860,2003/12,9.22,1.49,519.6,64.41,51.37,16.98,2.37
남해화학(주),025860,2004/12,11.88,1.18,524.03,84.19,55.5,9.97,2.71
남해화학(주),025860,2005/12,11.13,0.57,523.49,82.28,32.98,8.72,2.61
남해화학(주),025860,2006/12,15.45,1.43,528.1,53.82,33.67,12.06,3.05
남해화학(주),025860,2007/12,29.88,3.86,600.39,45.04,42.04,16.49,3.52
남해화학(주),025860,2008/12,39.99,5.59,862.69,57.66,72.41,34.64,3.26
남해화학(주),025860,2009/12,36.36,0.24,729.91,30.61,113.09,-4.56,2.41
남해화학(주),025860,2010/12,29.88,0.76,766.58,52.17,94.93,10.41,3.44
남해화학(주),025860,2011/12,24,0.24,739.09,71.51,43.54,4.77,3.84
남해화학(주),025860,2012/12,22.66,0.18,687.08,64.25,42.46,0.64,3.86
남해화학(주),025860,2013/12,29.99,0.52,713.19,41.61,58.51,9.02,4.31
남해화학(주),025860,2014/12,33.6,0.63,741.21,40.07,46.15,9.95,4.03
남해화학(주),025860,2015/12,36.85,0.75,776.22,32.92,61.6,10.86,3.7
남해화학(주),025860,2016/12,35.29,0.54,800.42,32.3,41.73,9,3.46
남해화학(주),025860,2017/12,38.51,0.91,847.85,30.9,27.71,12.07,3.4
남해화학(주),025860,2018/12,42.46,0.56,854.87,25.51,38.59,8.91,3.62
남해화학(주),025860,2019/12,42.52,0.66,873.53,29.2,40.54,9.48,3.32
남해화학(주),025860,2020/12,44.83,0.85,911.69,26.23,29.82,11.34,2.67
남해화학(주),025860,2002/12,5.01,1.15,501.56,57.77,28.56,6.53,2.67
남해화학(주),025860,2001/12,12.62,1.97,588.86,34.26,20.53,21.62,2.67
남해화학(주),025860,2000/12,13.79,2,580.26,38.85,18.34,17.86,2.22
네이버(주),035420,2003/12,34.82,2.29,4359.15,22.22,0,52.52,1.78
네이버(주),035420,2004/12,18.53,0,3144.07,27.9,0,28.75,1.98
네이버(주),035420,2005/12,25.54,0,2996.69,59.46,0,24.01,1.99
네이버(주),035420,2006/12,21.49,0,1615.84,45.28,0,49.28,2.2
네이버(주),035420,2007/12,30.35,0,1960.08,49.42,0,60.57,2.4
네이버(주),035420,2008/12,30.01,0,2571.44,40.47,0,62.26,2.35
네이버(주),035420,2009/12,29.56,0,4086.98,29.56,0,50.39,2.02
네이버(주),035420,2010/12,34.4,0,5676.79,17.01,0,41.77,1.75
네이버(주),035420,2002/12,49.88,1.75,2860.34,17.48,0,34.88,1.54
네이버(주),035420,2012/12,30.08,1.35,8248.54,18.29,0,36.71,1.47
네이버(주),035420,2013/12,16.71,1.35,9796.7,23.23,0,31.77,1.28
네이버(주),035420,2014/12,32.37,1.21,11597.03,20.66,0,31.01,1.61
네이버(주),035420,2015/12,31.49,1.35,14414.58,31.11,0,33.1,1.39
네이버(주),035420,2016/12,31.96,1.2,16439.29,32.32,0,32.22,1.28
네이버(주),035420,2017/12,25.51,1.08,23868.57,32.2,0,26.9,1.24
네이버(주),035420,2018/12,0.27,1.01,27648.73,26.57,0,27.19,1.79
네이버(주),035420,2019/12,-0.42,0.99,33550.35,16.44,0,30.42,3.7
네이버(주),035420,2020/12,-3.53,0.82,44062.72,17.48,0,24.5,4.49
네이버(주),035420,2011/12,34.69,1.48,6631.29,13.51,0,44.25,1.66
네이버(주),035420,2001/12,25.58,0,1550.63,10.38,0,21.53,1.8
네이버(주),035420,2000/12,24.38,0,1433.22,5.92,0,-10.02,0.81
