회사명,거래소코드,회계년도,종가
(주)아시아미디어홀딩스,052810,2004/12,665
(주)아시아미디어홀딩스,052810,2005/12,940
(주)아시아미디어홀딩스,052810,2006/12,830
(주)아시아미디어홀딩스,052810,2007/12,1450
(주)아시아미디어홀딩스,052810,2008/12,1035
(주)아시아미디어홀딩스,052810,2009/12,820
(주)아시아미디어홀딩스,052810,2010/12,469
(주)아시아미디어홀딩스,052810,2001/12,10300
(주)아시아미디어홀딩스,052810,2000/12,
(주)아우딘퓨쳐스,227610,2017/12,9940
(주)아우딘퓨쳐스,227610,2018/12,15750
(주)아우딘퓨쳐스,227610,2019/12,7360
(주)아우딘퓨쳐스,227610,2020/12,4280
(주)아우딘퓨쳐스,227610,2016/12,
(주)아우딘퓨쳐스,227610,2015/12,
(주)아이드림,066850,2002/12,
(주)아이드림,066850,2003/12,5000
(주)아이드림,066850,2004/12,3085
(주)아이드림,066850,2005/12,4200
(주)아이드림,066850,2006/12,3800
(주)아이드림,066850,2007/12,2790
(주)아이드림,066850,2008/12,645
(주)아이드림,066850,2001/12,
(주)아이드림,066850,2000/12,
(주)아이디스,143160,2012/12,74400
(주)아이디스,143160,2013/12,16750
(주)아이디스,143160,2015/12,18400
(주)아이디스,143160,2014/12,12450
(주)아이디스,143160,2017/12,7340
(주)아이디스,143160,2016/12,9980
(주)아이디스,143160,2019/12,25550
(주)아이디스,143160,2020/12,27250
(주)아이디스,143160,2018/12,21150
(주)아이디스,143160,2011/12,34900
(주)아이디스홀딩스,054800,2000/12,
(주)아이디스홀딩스,054800,2002/12,16100
(주)아이디스홀딩스,054800,2004/12,7440
(주)아이디스홀딩스,054800,2001/12,11750
(주)아이디스홀딩스,054800,2006/12,13300
(주)아이디스홀딩스,054800,2007/12,20850
(주)아이디스홀딩스,054800,2008/12,15300
(주)아이디스홀딩스,054800,2009/12,13700
(주)아이디스홀딩스,054800,2010/12,18300
(주)아이디스홀딩스,054800,2011/12,12450
(주)아이디스홀딩스,054800,2012/12,13350
(주)아이디스홀딩스,054800,2003/12,13400
(주)아이디스홀딩스,054800,2014/12,14200
(주)아이디스홀딩스,054800,2015/12,16450
(주)아이디스홀딩스,054800,2016/12,15100
(주)아이디스홀딩스,054800,2005/12,17300
(주)아이디스홀딩스,054800,2018/12,13600
(주)아이디스홀딩스,054800,2019/12,12000
(주)아이디스홀딩스,054800,2020/12,12850
(주)아이디스홀딩스,054800,2017/12,15400
(주)아이디스홀딩스,054800,2013/12,14000
(주)아이디에스,078780,2004/12,
(주)아이디에스,078780,2005/12,12150
(주)아이디에스,078780,2006/12,4630
(주)아이디에스,078780,2007/12,4065
(주)아이디에스,078780,2008/12,1400
(주)아이디에스,078780,2009/12,4095
(주)아이디에스,078780,2010/12,2725
(주)아이디에스,078780,2011/12,1590
(주)아이디에스,078780,2012/12,2200
(주)아이디에스,078780,2013/12,900
(주)아이디에스,078780,2003/12,
(주)아이디에스,078780,2015/12,13150
(주)아이디에스,078780,2014/12,647
(주)아이디에스,078780,2002/12,
(주)아이디에이치,026230,2000/12,970
(주)아이디에이치,026230,2002/12,680
(주)아이디에이치,026230,2001/12,1420
(주)아이디에이치,026230,2004/12,500
(주)아이디에이치,026230,1999/12,4300
(주)아이디에이치,026230,2006/12,5600
(주)아이디에이치,026230,2007/12,4325
(주)아이디에이치,026230,2003/12,425
(주)아이디에이치,026230,2008/12,235
(주)아이디에이치,026230,2005/12,3190
(주)아이레보,072430,2002/12,
(주)아이레보,072430,2003/12,9030
(주)아이레보,072430,2004/12,4485
(주)아이레보,072430,2005/12,4510
(주)아이레보,072430,2006/12,2485
(주)아이레보,072430,2007/12,2620
(주)아이레보,072430,2001/12,
(주)아이레보,072430,2000/12,
(주)아이비김영,339950,2020/12,1680
(주)아이비김영,339950,2019/12,2000
(주)아이비진,039060,2003/12,1170
(주)아이비진,039060,2002/12,1040
(주)아이비진,039060,2005/12,3395
(주)아이비진,039060,2006/12,2115
(주)아이비진,039060,2004/12,1600
(주)아이비진,039060,2007/12,2635
(주)아이비진,039060,2001/12,3380
(주)아이센스,099190,2006/12,
(주)아이센스,099190,2005/12,
(주)아이센스,099190,2007/12,
(주)아이센스,099190,2008/12,
(주)아이센스,099190,2011/12,
(주)아이센스,099190,2012/12,
(주)아이센스,099190,2013/12,41550
(주)아이센스,099190,2014/12,63100
(주)아이센스,099190,2015/12,34050
(주)아이센스,099190,2016/12,29400
(주)아이센스,099190,2017/12,25300
(주)아이센스,099190,2018/12,22500
(주)아이센스,099190,2010/12,
(주)아이센스,099190,2020/12,30000
(주)아이센스,099190,2009/12,
(주)아이센스,099190,2019/12,25700
(주)아이스크림에듀,289010,2014/12,
(주)아이스크림에듀,289010,2016/12,
(주)아이스크림에듀,289010,2017/12,
(주)아이스크림에듀,289010,2018/12,
(주)아이스크림에듀,289010,2019/12,8020
(주)아이스크림에듀,289010,2020/12,8370
(주)아이스크림에듀,289010,2015/12,
(주)아이스크림에듀,289010,2013/12,
(주)아이씨디,040910,2002/09,
(주)아이씨디,040910,2003/09,
(주)아이씨디,040910,2005/09,
(주)아이씨디,040910,2004/09,
(주)아이씨디,040910,2007/09,
(주)아이씨디,040910,2006/09,
(주)아이씨디,040910,2009/09,
(주)아이씨디,040910,2010/09,
(주)아이씨디,040910,2001/09,
(주)아이씨디,040910,2012/09,13950
(주)아이씨디,040910,2013/09,12250
(주)아이씨디,040910,2014/09,6090
(주)아이씨디,040910,2015/09,6230
(주)아이씨디,040910,2011/09,53700
(주)아이씨디,040910,2017/12,13750
(주)아이씨디,040910,2018/12,6720
(주)아이씨디,040910,2019/12,19650
(주)아이씨디,040910,2020/12,18300
(주)아이씨디,040910,2008/09,
(주)아이씨디,040910,2016/12,17950
(주)아이씨케이,068940,2004/12,
(주)아이씨케이,068940,2005/12,
(주)아이씨케이,068940,2006/12,
(주)아이씨케이,068940,2007/12,
(주)아이씨케이,068940,2008/12,
(주)아이씨케이,068940,2009/12,
(주)아이씨케이,068940,2010/12,2715
(주)아이씨케이,068940,2011/12,2490
(주)아이씨케이,068940,2012/12,3075
(주)아이씨케이,068940,2013/12,1840
(주)아이씨케이,068940,2014/12,4880
(주)아이씨케이,068940,2015/12,4335
(주)아이씨케이,068940,2016/12,4475
(주)아이씨케이,068940,2017/12,2350
(주)아이씨케이,068940,2018/12,1205
(주)아이씨케이,068940,2019/12,1760
(주)아이씨케이,068940,2020/12,3900
(주)아이씨케이,068940,2002/12,
(주)아이씨케이,068940,2003/12,
(주)아이씨켐,020490,2001/12,4840
(주)아이씨켐,020490,2000/12,4200
(주)아이씨켐,020490,1999/12,4900
(주)아이씨코퍼레이션,080570,2006/12,445
(주)아이씨코퍼레이션,080570,2007/12,645
(주)아이씨코퍼레이션,080570,2008/12,210
(주)아이씨코퍼레이션,080570,2005/12,350
(주)아이씨코퍼레이션,080570,2004/12,
(주)아이알디,084810,2003/12,
(주)아이알디,084810,2006/12,4850
(주)아이알디,084810,2007/12,1575
(주)아이알디,084810,2008/12,105
(주)아이알디,084810,2004/12,
(주)아이알디,084810,2005/12,
(주)아이앤씨테크놀로지,052860,2003/12,
(주)아이앤씨테크놀로지,052860,2004/12,
(주)아이앤씨테크놀로지,052860,2001/12,
(주)아이앤씨테크놀로지,052860,2006/12,
(주)아이앤씨테크놀로지,052860,2007/12,
(주)아이앤씨테크놀로지,052860,2008/12,
(주)아이앤씨테크놀로지,052860,2009/12,13150
(주)아이앤씨테크놀로지,052860,2010/12,8260
(주)아이앤씨테크놀로지,052860,2011/12,5920
(주)아이앤씨테크놀로지,052860,2002/12,
(주)아이앤씨테크놀로지,052860,2013/12,4370
(주)아이앤씨테크놀로지,052860,2005/12,
(주)아이앤씨테크놀로지,052860,2015/12,2755
(주)아이앤씨테크놀로지,052860,2016/12,2575
(주)아이앤씨테크놀로지,052860,2017/12,5590
(주)아이앤씨테크놀로지,052860,2018/12,3075
(주)아이앤씨테크놀로지,052860,2019/12,5270
(주)아이앤씨테크놀로지,052860,2020/12,4300
(주)아이앤씨테크놀로지,052860,2014/12,2850
(주)아이앤씨테크놀로지,052860,2012/12,3735
(주)아이에스시,095340,2007/12,7400
(주)아이에스시,095340,2008/12,2800
(주)아이에스시,095340,2009/12,4420
(주)아이에스시,095340,2010/12,4970
(주)아이에스시,095340,2011/12,8400
(주)아이에스시,095340,2012/12,10400
(주)아이에스시,095340,2006/12,
(주)아이에스시,095340,2014/12,26600
(주)아이에스시,095340,2015/12,28650
(주)아이에스시,095340,2016/12,16650
(주)아이에스시,095340,2017/12,19600
(주)아이에스시,095340,2005/12,
(주)아이에스시,095340,2019/12,9750
(주)아이에스시,095340,2020/12,27000
(주)아이에스시,095340,2013/12,16300
(주)아이에스시,095340,2018/12,8620
(주)아이에스이커머스,069920,2004/12,
(주)아이에스이커머스,069920,2005/12,
(주)아이에스이커머스,069920,2006/12,
(주)아이에스이커머스,069920,2007/12,3000
(주)아이에스이커머스,069920,2003/12,
(주)아이에스이커머스,069920,2009/12,1415
(주)아이에스이커머스,069920,2010/12,1430
(주)아이에스이커머스,069920,2011/12,1095
(주)아이에스이커머스,069920,2012/12,1265
(주)아이에스이커머스,069920,2013/12,1270
(주)아이에스이커머스,069920,2014/12,1900
(주)아이에스이커머스,069920,2015/12,7180
(주)아이에스이커머스,069920,2016/12,4420
(주)아이에스이커머스,069920,2017/12,3705
(주)아이에스이커머스,069920,2018/12,4030
(주)아이에스이커머스,069920,2019/12,4385
(주)아이에스이커머스,069920,2020/12,3980
(주)아이에스이커머스,069920,2008/12,1485
(주)아이에스이커머스,069920,2002/12,
(주)아이에이,038880,2001/12,2970
(주)아이에이,038880,2002/12,1620
(주)아이에이,038880,2003/12,3990
(주)아이에이,038880,2004/12,5040
(주)아이에이,038880,2005/12,10000
(주)아이에이,038880,2006/12,5810
(주)아이에이,038880,2007/12,5100
(주)아이에이,038880,2008/12,2450
(주)아이에이,038880,2009/12,3700
(주)아이에이,038880,2000/12,2480
(주)아이에이,038880,2011/12,4260
(주)아이에이,038880,1999/12,
(주)아이에이,038880,2013/12,3285
(주)아이에이,038880,2014/12,3095
(주)아이에이,038880,2015/12,3860
(주)아이에이,038880,2016/12,4270
(주)아이에이,038880,2017/12,3950
(주)아이에이,038880,2018/12,3040
(주)아이에이,038880,2019/12,510
(주)아이에이,038880,2020/12,938
(주)아이에이,038880,2010/12,5950
(주)아이에이,038880,2012/12,3285
(주)아이엘사이언스,307180,2018/12,2010
(주)아이엘사이언스,122050,2018/12,
(주)아이엘사이언스,307180,2019/12,1920
(주)아이엘사이언스,307180,2020/12,3025
(주)아이엘사이언스,122050,2016/12,
(주)아이엘사이언스,122050,2017/12,
(주)아이엠,101390,2008/12,3150
(주)아이엠,101390,2009/12,6830
(주)아이엠,101390,2010/12,6400
(주)아이엠,101390,2006/12,
(주)아이엠,101390,2012/12,7010
(주)아이엠,101390,2013/12,4000
(주)아이엠,101390,2007/12,
(주)아이엠,101390,2015/12,3930
(주)아이엠,101390,2016/12,3640
(주)아이엠,101390,2017/12,3000
(주)아이엠,101390,2018/12,1195
(주)아이엠,101390,2019/12,1090
(주)아이엠,101390,2020/12,815
(주)아이엠,101390,2011/12,6540
(주)아이엠,101390,2014/12,3005
(주)아이엠비씨,052220,2006/12,5150
(주)아이엠비씨,052220,2007/12,4140
(주)아이엠비씨,052220,2008/12,1795
(주)아이엠비씨,052220,2009/12,2755
(주)아이엠비씨,052220,2010/12,3805
(주)아이엠비씨,052220,2011/12,4015
(주)아이엠비씨,052220,2012/12,5080
(주)아이엠비씨,052220,2013/12,3995
(주)아이엠비씨,052220,2014/12,4100
(주)아이엠비씨,052220,2015/12,4680
(주)아이엠비씨,052220,2016/12,3820
(주)아이엠비씨,052220,2017/12,3290
(주)아이엠비씨,052220,2018/12,2255
(주)아이엠비씨,052220,2019/12,2420
(주)아이엠비씨,052220,2020/12,4465
(주)아이엠비씨,052220,2004/12,
(주)아이엠비씨,052220,2005/12,7850
(주)아이엠아이티,038100,2001/12,4290
(주)아이엠아이티,038100,2002/12,2130
(주)아이엠아이티,038100,2003/12,295
(주)아이엠아이티,038100,2004/12,780
(주)아이엠아이티,038100,2000/12,2190
(주)아이엠아이티,038100,1999/12,
(주)아이엠텍,226350,2011/12,
(주)아이엠텍,226350,2012/12,
(주)아이엠텍,226350,2013/12,
(주)아이엠텍,226350,2014/12,
(주)아이엠텍,226350,2010/12,
(주)아이엠텍,226350,2016/12,5270
(주)아이엠텍,226350,2017/12,2805
(주)아이엠텍,226350,2018/12,1290
(주)아이엠텍,226350,2019/12,1010
(주)아이엠텍,226350,2020/12,214
(주)아이엠텍,226350,2015/12,
(주)아이엠텍,226350,2009/12,
(주)아이오케이컴퍼니,078860,2005/12,
(주)아이오케이컴퍼니,078860,2004/12,
(주)아이오케이컴퍼니,078860,2007/12,4185
(주)아이오케이컴퍼니,078860,2008/12,1420
(주)아이오케이컴퍼니,078860,2009/12,1805
(주)아이오케이컴퍼니,078860,2010/12,329
(주)아이오케이컴퍼니,078860,2011/12,1140
(주)아이오케이컴퍼니,078860,2012/12,3800
(주)아이오케이컴퍼니,078860,2013/12,2905
(주)아이오케이컴퍼니,078860,2014/12,3870
(주)아이오케이컴퍼니,078860,2015/12,4800
(주)아이오케이컴퍼니,078860,2006/12,6660
(주)아이오케이컴퍼니,078860,2017/12,460
(주)아이오케이컴퍼니,078860,2018/12,1830
(주)아이오케이컴퍼니,078860,2019/12,1605
(주)아이오케이컴퍼니,078860,2020/12,1570
(주)아이오케이컴퍼니,078860,2003/12,
(주)아이오케이컴퍼니,078860,2016/12,786
(주)아이인프라,008780,2001/12,1230
(주)아이인프라,008780,2002/12,410
(주)아이인프라,008780,2003/12,
(주)아이인프라,008780,2000/12,2100
(주)아이인프라,008780,1999/12,7200
(주)아이즈비전,031310,2000/12,2170
(주)아이즈비전,031310,2002/12,5500
(주)아이즈비전,031310,2001/12,2270
(주)아이즈비전,031310,2003/12,19400
(주)아이즈비전,031310,2005/12,29300
(주)아이즈비전,031310,2006/12,31400
(주)아이즈비전,031310,2004/12,9120
(주)아이즈비전,031310,1999/12,7040
(주)아이즈비전,031310,2009/12,1245
(주)아이즈비전,031310,2007/12,4345
(주)아이즈비전,031310,2011/12,1330
(주)아이즈비전,031310,2012/12,945
(주)아이즈비전,031310,2013/12,1555
(주)아이즈비전,031310,2014/12,3230
(주)아이즈비전,031310,2015/12,3295
(주)아이즈비전,031310,2010/12,1110
(주)아이즈비전,031310,2017/12,2890
(주)아이즈비전,031310,2018/12,4640
(주)아이즈비전,031310,2019/12,3300
(주)아이즈비전,031310,2020/12,3815
(주)아이즈비전,031310,2016/12,4080
(주)아이즈비전,031310,2008/12,1310
(주)아이컴포넌트,059100,2004/12,
(주)아이컴포넌트,059100,2005/12,
(주)아이컴포넌트,059100,2006/12,
(주)아이컴포넌트,059100,2007/12,
(주)아이컴포넌트,059100,2008/12,2900
(주)아이컴포넌트,059100,2009/12,7000
(주)아이컴포넌트,059100,2010/12,10750
(주)아이컴포넌트,059100,2011/12,14500
(주)아이컴포넌트,059100,2012/12,11250
(주)아이컴포넌트,059100,2013/12,9800
(주)아이컴포넌트,059100,2014/12,16450
(주)아이컴포넌트,059100,2015/12,13600
(주)아이컴포넌트,059100,2016/12,13850
(주)아이컴포넌트,059100,2017/12,7500
(주)아이컴포넌트,059100,2018/12,6560
(주)아이컴포넌트,059100,2019/12,5420
(주)아이컴포넌트,059100,2020/12,4400
(주)아이컴포넌트,059100,2003/12,
(주)아이컴포넌트,059100,2002/12,
(주)아이퀘스트,262840,2017/12,
(주)아이퀘스트,262840,2018/12,
(주)아이퀘스트,262840,2019/12,
(주)아이퀘스트,262840,2020/12,
(주)아이퀘스트,262840,2016/12,
(주)아이퀘스트,262840,2015/12,
(주)아이텍스필,008030,2000/12,3580
(주)아이텍스필,008030,2002/12,1150
(주)아이텍스필,008030,2003/12,815
(주)아이텍스필,008030,2004/12,140
(주)아이텍스필,008030,1999/12,
(주)아이텍스필,008030,2001/12,3560
(주)아이톡시,052770,2001/12,
(주)아이톡시,052770,2002/12,7420
(주)아이톡시,052770,2003/12,5150
(주)아이톡시,052770,2000/12,
(주)아이톡시,052770,2005/12,16400
(주)아이톡시,052770,2006/12,18900
(주)아이톡시,052770,2007/12,8980
(주)아이톡시,052770,2008/12,6160
(주)아이톡시,052770,2009/12,7350
(주)아이톡시,052770,2010/12,2850
(주)아이톡시,052770,2011/12,1585
(주)아이톡시,052770,2012/12,4540
(주)아이톡시,052770,2013/12,3145
(주)아이톡시,052770,2014/12,4620
(주)아이톡시,052770,2015/12,6450
(주)아이톡시,052770,2016/12,4025
(주)아이톡시,052770,2017/12,5100
(주)아이톡시,052770,1999/12,
(주)아이톡시,052770,2019/12,805
(주)아이톡시,052770,2020/12,4460
(주)아이톡시,052770,2004/12,2720
(주)아이톡시,052770,2018/12,823
(주)아이티센,124500,2009/12,
(주)아이티센,124500,2010/12,
(주)아이티센,124500,2011/12,
(주)아이티센,124500,2013/03,
(주)아이티센,124500,2014/03,
(주)아이티센,124500,2015/03,24850
(주)아이티센,124500,2016/12,5380
(주)아이티센,124500,2017/12,2945
(주)아이티센,124500,2018/12,3410
(주)아이티센,124500,2019/12,6850
(주)아이티센,124500,2020/12,5240
(주)아이티센,124500,2007/12,
(주)아이티센,124500,2008/12,
(주)아이티센네트웍스,057110,2002/12,660
(주)아이티센네트웍스,057110,2003/12,680
(주)아이티센네트웍스,057110,2004/12,315
(주)아이티센네트웍스,057110,2001/12,
(주)아이티센네트웍스,057110,2000/12,
(주)아이티아이즈,372800,2020/12,
(주)아이티아이즈,372800,2019/12,
(주)아이티아이즈,372800,2018/12,
(주)아이티엑스에이아이,099520,2006/12,
(주)아이티엑스에이아이,099520,2008/12,
(주)아이티엑스에이아이,099520,2009/12,5800
(주)아이티엑스에이아이,099520,2007/12,
(주)아이티엑스에이아이,099520,2011/12,1685
(주)아이티엑스에이아이,099520,2013/12,7100
(주)아이티엑스에이아이,099520,2014/12,2440
(주)아이티엑스에이아이,099520,2015/12,2685
(주)아이티엑스에이아이,099520,2016/12,2010
(주)아이티엑스에이아이,099520,2017/12,1220
