회사명,거래소코드,회계년도,보통주식비율
(주)웹젠,069080,2014/12,53.95
(주)웹젠,069080,2015/12,27.2
(주)웹젠,069080,2016/12,27.2
(주)웹젠,069080,2017/12,27.2
(주)웹젠,069080,2018/12,27.19
(주)웹젠,069080,2019/12,27.19
(주)웹젠,069080,2020/12,27.19
(주)위너지스,026260,2000/12,24.31
(주)위너지스,026260,2001/12,5
(주)위너지스,026260,2002/12,5
(주)위너지스,026260,2003/12,35.2
(주)위너지스,026260,2004/12,63.28
(주)위너지스,026260,2005/12,62.01
(주)위너지스,026260,2006/12,34.6
(주)위너지스,026260,2007/12,5.3
(주)위너지스,026260,2008/12,8.73
(주)위너지스,026260,2009/12,49.39
(주)위너지스,026260,2010/12,26.21
(주)위너지스,026260,2011/12,25.73
(주)위너지스,026260,2012/12,16.57
(주)위너지스,026260,2013/12,12.63
(주)위너지스,026260,2014/12,36.11
(주)위너지스,026260,2015/12,11.54
(주)위너지스,026260,2016/12,4.09
(주)위너지스,026260,2017/12,29.45
(주)위노바,039790,2000/12,29.35
(주)위노바,039790,2001/12,25.41
(주)위노바,039790,2002/12,8.82
(주)위노바,039790,2003/12,20.9
(주)위노바,039790,2004/12,7.42
(주)위노바,039790,2005/12,19.52
(주)위노바,039790,2006/12,14.15
(주)위노바,039790,2007/12,12.02
(주)위노바,039790,2008/12,23.7
(주)위노바,039790,2009/12,47.6
(주)위노바,039790,2010/12,45.56
(주)위노바,039790,2011/12,40.13
(주)위노바,039790,2012/12,24.35
(주)위노바,039790,2013/12,21.57
(주)위노바,039790,2014/12,20.17
(주)위노바,039790,2015/12,4.75
(주)위노바,039790,2016/12,1.18
(주)위니아딤채,071460,2000/12,
(주)위니아딤채,071460,2001/12,
(주)위니아딤채,071460,2002/12,
(주)위니아딤채,071460,2003/12,
(주)위니아딤채,071460,2004/12,
(주)위니아딤채,071460,2005/12,
(주)위니아딤채,071460,2006/12,
(주)위니아딤채,071460,2007/12,
(주)위니아딤채,071460,2008/12,
(주)위니아딤채,071460,2009/12,
(주)위니아딤채,071460,2010/12,
(주)위니아딤채,071460,2011/12,
(주)위니아딤채,071460,2012/12,
(주)위니아딤채,071460,2013/12,
(주)위니아딤채,071460,2014/12,
(주)위니아딤채,071460,2015/12,
(주)위니아딤채,071460,2016/12,49.67
(주)위니아딤채,071460,2017/12,50.44
(주)위니아딤채,071460,2018/12,50.42
(주)위니아딤채,071460,2019/12,51.27
(주)위니아딤채,071460,2020/12,52.13
(주)위닉스,044340,2000/12,68.93
(주)위닉스,044340,2001/12,59.31
(주)위닉스,044340,2002/12,59.31
(주)위닉스,044340,2003/12,59.38
(주)위닉스,044340,2004/12,57.52
(주)위닉스,044340,2005/12,51.89
(주)위닉스,044340,2006/12,51.89
(주)위닉스,044340,2007/12,51.89
(주)위닉스,044340,2008/12,51.89
(주)위닉스,044340,2009/12,42.5
(주)위닉스,044340,2010/12,42.5
(주)위닉스,044340,2011/12,44.81
(주)위닉스,044340,2012/12,44.81
(주)위닉스,044340,2013/12,46.22
(주)위닉스,044340,2014/12,54.83
(주)위닉스,044340,2015/12,54.83
(주)위닉스,044340,2016/12,54.8
(주)위닉스,044340,2017/12,62.91
(주)위닉스,044340,2018/12,58.74
(주)위닉스,044340,2019/12,56.47
(주)위닉스,044340,2020/12,57.61
(주)위다스,056810,2000/12,62.29
(주)위다스,056810,2001/12,62.29
(주)위다스,056810,2002/12,47.79
(주)위다스,056810,2003/12,47.79
(주)위다스,056810,2004/12,47.79
(주)위다스,056810,2005/12,35.75
(주)위다스,056810,2006/12,35.27
(주)위다스,056810,2007/12,34.67
(주)위다스,056810,2008/12,34.67
(주)위다스,056810,2009/12,34.67
(주)위다스,056810,2010/12,34.67
(주)위다스,056810,2011/12,32.77
(주)위다스,056810,2012/12,3.52
(주)위드텍,348350,2011/12,
(주)위드텍,348350,2012/12,
(주)위드텍,348350,2013/12,
(주)위드텍,348350,2014/12,
(주)위드텍,348350,2015/12,
(주)위드텍,348350,2016/12,
(주)위드텍,348350,2017/12,
(주)위드텍,348350,2018/12,
(주)위드텍,348350,2019/12,
(주)위드텍,348350,2020/12,66.55
(주)위메이드,112040,2002/12,
(주)위메이드,112040,2003/12,
(주)위메이드,112040,2004/12,
(주)위메이드,112040,2005/12,
(주)위메이드,112040,2006/12,
(주)위메이드,112040,2007/12,
(주)위메이드,112040,2008/12,
(주)위메이드,112040,2009/12,55.2
(주)위메이드,112040,2010/12,55.4
(주)위메이드,112040,2011/12,57.3
(주)위메이드,112040,2012/12,57.4
(주)위메이드,112040,2013/12,49.23
(주)위메이드,112040,2014/12,48.6
(주)위메이드,112040,2015/12,47.87
(주)위메이드,112040,2016/12,46.99
(주)위메이드,112040,2017/12,47
(주)위메이드,112040,2018/12,47
(주)위메이드,112040,2019/12,46.4
(주)위메이드,112040,2020/12,45.81
(주)위메이드맥스,101730,2006/12,
(주)위메이드맥스,101730,2007/12,
(주)위메이드맥스,101730,2008/12,
(주)위메이드맥스,101730,2009/12,25.76
(주)위메이드맥스,101730,2010/12,40.27
(주)위메이드맥스,101730,2011/12,40.27
(주)위메이드맥스,101730,2012/12,40.27
(주)위메이드맥스,101730,2013/12,40.49
(주)위메이드맥스,101730,2014/12,44.69
(주)위메이드맥스,101730,2015/12,44.69
(주)위메이드맥스,101730,2016/12,44.69
(주)위메이드맥스,101730,2017/12,44.69
(주)위메이드맥스,101730,2018/12,44.69
(주)위메이드맥스,101730,2019/12,44.69
(주)위메이드맥스,101730,2020/12,45.42
(주)위세아이텍,065370,2000/12,
(주)위세아이텍,065370,2001/12,
(주)위세아이텍,065370,2002/12,
(주)위세아이텍,065370,2003/12,
(주)위세아이텍,065370,2006/12,
(주)위세아이텍,065370,2007/12,
(주)위세아이텍,065370,2008/12,
(주)위세아이텍,065370,2009/12,
(주)위세아이텍,065370,2012/12,
(주)위세아이텍,065370,2013/12,
(주)위세아이텍,065370,2014/12,
(주)위세아이텍,065370,2015/12,
(주)위세아이텍,065370,2016/12,
(주)위세아이텍,065370,2017/12,
(주)위세아이텍,065370,2018/12,51.43
(주)위세아이텍,065370,2019/12,51.43
(주)위세아이텍,065370,2020/12,39.46
(주)위지윅스튜디오,299900,2016/12,
(주)위지윅스튜디오,299900,2017/12,
(주)위지윅스튜디오,299900,2018/12,34.78
(주)위지윅스튜디오,299900,2019/12,34.79
(주)위지윅스튜디오,299900,2020/12,30.19
(주)위지트,036090,2000/12,16.48
(주)위지트,036090,2001/12,9.39
(주)위지트,036090,2002/12,19.52
(주)위지트,036090,2003/12,18.91
(주)위지트,036090,2004/12,19.75
(주)위지트,036090,2005/12,18.57
(주)위지트,036090,2006/12,18.53
(주)위지트,036090,2007/12,18
(주)위지트,036090,2008/12,17.4
(주)위지트,036090,2009/12,17.26
(주)위지트,036090,2010/12,29.74
(주)위지트,036090,2011/12,75.44
(주)위지트,036090,2012/12,25.8
(주)위지트,036090,2013/12,25.8
(주)위지트,036090,2014/12,11.37
(주)위지트,036090,2015/12,11.37
(주)위지트,036090,2016/12,12
(주)위지트,036090,2017/12,15.91
(주)위지트,036090,2018/12,15.91
(주)위지트,036090,2019/12,18.03
(주)위지트,036090,2020/12,13.62
(주)윈스,136540,2011/12,26.05
(주)윈스,136540,2012/12,26.82
(주)윈스,136540,2013/12,25.77
(주)윈스,136540,2014/12,25.32
(주)윈스,136540,2015/12,25.24
(주)윈스,136540,2016/12,31.71
(주)윈스,136540,2017/12,31.29
(주)윈스,136540,2018/12,37.88
(주)윈스,136540,2019/12,37.76
(주)윈스,136540,2020/12,37.84
(주)윈팩,097800,2005/12,
(주)윈팩,097800,2006/12,
(주)윈팩,097800,2007/12,
(주)윈팩,097800,2008/12,
(주)윈팩,097800,2009/12,
(주)윈팩,097800,2010/12,
(주)윈팩,097800,2011/12,
(주)윈팩,097800,2012/12,50.98
(주)윈팩,097800,2013/12,41.91
(주)윈팩,097800,2014/12,41.91
(주)윈팩,097800,2015/12,36.54
(주)윈팩,097800,2016/12,30.51
(주)윈팩,097800,2017/12,16.36
(주)윈팩,097800,2018/12,18.23
(주)윈팩,097800,2019/12,19.75
(주)윈팩,097800,2020/12,19.22
(주)윈하이텍,192390,2011/12,
(주)윈하이텍,192390,2012/12,
(주)윈하이텍,192390,2013/12,
(주)윈하이텍,192390,2014/12,47.1
(주)윈하이텍,192390,2015/12,48.49
(주)윈하이텍,192390,2016/12,48.1
(주)윈하이텍,192390,2017/12,48.22
(주)윈하이텍,192390,2018/12,48.22
(주)윈하이텍,192390,2019/12,48.33
(주)윈하이텍,192390,2020/12,49.03
(주)윌링스,313760,2010/12,
(주)윌링스,313760,2011/12,
(주)윌링스,313760,2012/12,
(주)윌링스,313760,2013/12,
(주)윌링스,313760,2014/12,
(주)윌링스,313760,2015/12,
(주)윌링스,313760,2016/12,
(주)윌링스,313760,2017/12,
(주)윌링스,313760,2018/12,
(주)윌링스,313760,2019/12,61.48
(주)윌링스,313760,2020/12,60.8
(주)윌텍정보통신,039390,2000/12,48.78
(주)윌텍정보통신,039390,2001/12,35.26
(주)윌텍정보통신,039390,2002/12,30.23
(주)윌텍정보통신,039390,2003/12,
(주)유니드코리아,110500,2007/12,
(주)유니드코리아,110500,2008/12,
(주)유니드코리아,110500,2009/12,
(주)유니드코리아,110500,2010/12,
(주)유니드코리아,110500,2011/12,35.54
(주)유니드코리아,110500,2012/12,32.33
(주)유니드코리아,110500,2013/12,31.57
(주)유니씨앤티,040780,2000/12,39.3
(주)유니씨앤티,040780,2001/12,15.4
(주)유니온커뮤니티,203450,2002/12,
(주)유니온커뮤니티,203450,2003/12,
(주)유니온커뮤니티,203450,2006/12,
(주)유니온커뮤니티,203450,2007/12,
(주)유니온커뮤니티,203450,2008/12,
(주)유니온커뮤니티,203450,2009/12,
(주)유니온커뮤니티,203450,2010/12,
(주)유니온커뮤니티,203450,2011/12,
(주)유니온커뮤니티,203450,2012/12,
(주)유니온커뮤니티,203450,2013/12,
(주)유니온커뮤니티,203450,2014/12,21.32
(주)유니온커뮤니티,203450,2015/12,21.33
(주)유니온커뮤니티,203450,2016/12,23.15
(주)유니온커뮤니티,203450,2017/12,23.15
(주)유니온커뮤니티,203450,2018/12,22.45
(주)유니온커뮤니티,203450,2019/12,22.35
(주)유니온커뮤니티,203450,2020/12,22.34
(주)유니크,011320,2000/06,41.64
(주)유니크,011320,2001/06,31.33
