회사명,거래소코드,회계년도,기업가치(EV),EBITDA,EBITDA/매출액,EBITDA/금융비용,EBITDA/평균발행주식수,EV/EBITDA
(주)에쎈테크,043340,2003/12,,,,,,
(주)에쎈테크,043340,2004/12,,,,,,
(주)에쎈테크,043340,2005/12,,,,,,
(주)에쎈테크,043340,2006/12,,,,,,
(주)에쎈테크,043340,2007/12,39293.85,3844.94,5.13,3.51,404.73,10.22
(주)에쎈테크,043340,2008/12,29595.66,-989.16,-1.28,-0.56,-104.12,
(주)에쎈테크,043340,2009/12,61128.7,8305.47,10.86,4.44,758.54,7.36
(주)에쎈테크,043340,2010/12,69482.36,5849.13,6.84,2.46,307.12,11.88
(주)에쎈테크,043340,2011/12,71816.09,-3484.85,-3.74,-1.11,-217.8,0
(주)에쎈테크,043340,2012/12,48542.15,3321.61,4.34,1.14,189,14.61
(주)에쎈테크,043340,2013/12,52870.75,4484.68,5.24,2.87,124.57,11.79
(주)에쎈테크,043340,2014/12,58335.26,4727.62,5.66,3.29,65.66,12.34
(주)에쎈테크,043340,2015/12,79899.41,3901.19,5.42,3.19,54.18,20.48
(주)에쎈테크,043340,2016/12,105826.37,4767.55,6.54,4.09,66.22,22.2
(주)에쎈테크,043340,2017/12,113045.39,2545.85,3.85,3.12,35.36,44.4
(주)에쎈테크,043340,2018/12,79506.95,4552.08,7.74,7.12,63.22,17.47
(주)에쎈테크,043340,2019/12,80646.45,2488.66,4.81,4.88,34.56,32.41
(주)에쎈테크,043340,2020/12,110611.33,2828.07,5.65,5.69,39.28,39.11
(주)에이디모터스,038120,2000/12,,,,,,
(주)에이디모터스,038120,2001/12,,,,,,
(주)에이디모터스,038120,2002/12,,,,,,
(주)에이디모터스,038120,2003/12,,,,,,
(주)에이디모터스,038120,2004/12,,,,,,
(주)에이디모터스,038120,2005/12,,,,,,
(주)에이디모터스,038120,2006/12,,,,,,
(주)에이디모터스,038120,2007/12,38650.7,20.28,0.13,0.2,2,1905.76
(주)에이디모터스,038120,2008/12,12009.34,-3328.9,-33.5,-3.63,-270.42,
(주)에이디모터스,038120,2009/12,55322.66,-2904.68,-85.45,-3.36,-339.7,
(주)에이디모터스,038120,2010/12,27806.92,-5787.1,-114.99,-16.24,-187.55,
(주)에이디모터스,038120,2011/12,34876.66,-6742.04,-118.95,-16.58,-75.63,0
(주)에이디칩스,054630,2000/12,,,,,,
(주)에이디칩스,054630,2001/12,,,,,,
(주)에이디칩스,054630,2002/12,,,,,,
(주)에이디칩스,054630,2003/12,,,,,,
(주)에이디칩스,054630,2004/12,,,,,,
(주)에이디칩스,054630,2005/12,,,,,,
(주)에이디칩스,054630,2006/12,,,,,,
(주)에이디칩스,054630,2007/12,49244.2,-2312.5,-15.49,-81.37,-272.16,0
(주)에이디칩스,054630,2008/12,-2033.07,-181.53,-0.76,-5.82,-21.36,
(주)에이디칩스,054630,2009/12,34167.02,746.7,3.5,42.26,87.88,45.76
(주)에이디칩스,054630,2010/12,24583.78,-752.02,-4.61,-96.6,-88.51,
(주)에이디칩스,054630,2011/12,19934.77,415.86,1.81,44.06,48.94,47.94
(주)에이디칩스,054630,2012/12,27134.89,-1348.37,-6.46,-10.27,-158.69,0
(주)에이디칩스,054630,2013/12,17516.52,-1777.02,-8.1,-10.52,-209.14,0
(주)에이디칩스,054630,2014/12,20376.89,-3109.43,-20.11,-13.95,-365.96,0
(주)에이디칩스,054630,2015/12,27066.76,-1356.91,-10.43,-7.59,-154.22,0
(주)에이디칩스,054630,2016/12,37110.59,2055.34,8.95,7.01,192.97,18.06
(주)에이디칩스,054630,2017/12,41475.58,1588.56,8.53,8,125.47,26.11
(주)에이디칩스,054630,2018/12,42863.73,-3137.11,-24.84,-7.27,-127.05,0
(주)에이디칩스,054630,2019/12,46645.27,-1402.57,-7.94,-2.26,-51.94,0
(주)에이디칩스,054630,2020/12,57898.96,-2045.25,-10.13,-5.81,-40.18,0
(주)에이디테크놀로지,200710,2007/12,,,,,,
(주)에이디테크놀로지,200710,2008/12,4516.63,1182.81,7.53,5.26,404.29,3.82
(주)에이디테크놀로지,200710,2009/12,6626.75,2153.25,13.65,5.17,735.99,3.08
(주)에이디테크놀로지,200710,2010/12,1819.94,2876.49,10.59,7.88,983.19,0.63
(주)에이디테크놀로지,200710,2011/12,4531.86,2013.67,9.07,9.58,586.36,2.25
(주)에이디테크놀로지,200710,2012/12,5938.4,2604.72,10.82,12.92,784.52,2.28
(주)에이디테크놀로지,200710,2013/12,4524.99,4605.54,10.86,22.77,1417.64,0.98
(주)에이디테크놀로지,200710,2014/12,88145.64,11322.75,17.05,79.74,3786.92,7.78
(주)에이디테크놀로지,200710,2015/12,53462.4,2743.45,8.27,42.95,670.56,19.49
(주)에이디테크놀로지,200710,2016/12,46078.09,-2750.49,-12.84,-25.85,-666.05,0
(주)에이디테크놀로지,200710,2017/12,82905.87,91.43,0.28,0.25,11.22,906.77
(주)에이디테크놀로지,200710,2018/12,86734.8,12477.6,11.32,76.3,1349.61,6.95
(주)에이디테크놀로지,200710,2019/12,159488.78,12980,5.75,17.41,1401.89,12.29
(주)에이디테크놀로지,200710,2020/12,407638.29,13717.82,4.9,10.31,1480.28,29.72
(주)에이루트,096690,2007/12,,,,,,
(주)에이루트,096690,2008/12,-353.66,5449.74,25.43,1578.72,1659.86,-0.06
(주)에이루트,096690,2009/12,2325.08,5234.7,22.4,18.55,1495.63,0.44
(주)에이루트,096690,2010/12,20924.67,6790.06,23.79,110.48,1863.43,3.08
(주)에이루트,096690,2011/12,21119.57,4216.96,15.37,93.26,843.39,5.01
(주)에이루트,096690,2012/12,20802.87,2890.5,11.28,69.72,289.05,7.2
(주)에이루트,096690,2013/12,24600.02,4462.22,15.12,138.62,446.22,5.51
(주)에이루트,096690,2014/12,19571.3,2921.27,10.51,95.91,292.13,6.7
(주)에이루트,096690,2015/12,97594.02,4222.56,14.39,279.36,422.26,23.11
(주)에이루트,096690,2016/12,105570.47,-7662.01,-22.65,-10.9,-53.42,0
(주)에이루트,096690,2017/12,155842.28,1053.53,2.89,1.72,4.16,147.92
(주)에이루트,096690,2018/12,32847.74,-2766.32,-12.54,-27.76,-10.61,0
(주)에이루트,096690,2019/12,106344.04,2083.57,8.38,0.78,60.55,51.04
(주)에이루트,096690,2020/12,71588.19,-970.26,-4.65,-0.25,-30.62,0
(주)에이블씨엔씨,078520,2004/12,,,,,,
(주)에이블씨엔씨,078520,2005/12,,,,,,
(주)에이블씨엔씨,078520,2006/12,,,,,,
(주)에이블씨엔씨,078520,2007/12,17155.09,2817.25,3.59,84.55,541.87,6.09
(주)에이블씨엔씨,078520,2008/12,-9134.69,10858,10.74,243.28,1384.34,-0.84
(주)에이블씨엔씨,078520,2009/12,114822,23712.17,13.09,754.18,3311.29,4.84
(주)에이블씨엔씨,078520,2010/12,199605.74,34329.21,14.12,3278.82,3994.48,5.81
(주)에이비프로바이오,195990,2007/12,,,,,,
(주)에이비프로바이오,195990,2008/12,7938.33,1830.99,24.2,4.22,15132.14,4.34
(주)에이비프로바이오,195990,2009/12,5540.72,1000.17,4.19,2.39,7634.89,5.54
(주)에이비프로바이오,195990,2010/12,-715.5,5821.02,10.68,25.44,44435.26,-0.12
(주)에이비프로바이오,195990,2011/12,-3542.54,10846.66,25.89,105.97,26589.23,-0.33
(주)에이비프로바이오,195990,2012/12,-14304.96,13281.56,26.11,330.28,32186.01,-1.08
(주)에이비프로바이오,195990,2013/12,-28323.77,7024.31,16.19,7.58,826.66,-4.03
(주)에이비프로바이오,195990,2014/12,-1422.51,16445.22,21.27,13.43,2044.54,-0.09
(주)에이비프로바이오,195990,2015/12,147532.57,13645.83,19.1,26.56,602.86,10.81
(주)에이비프로바이오,195990,2016/12,78219.33,4421.56,10.09,5.11,12.15,17.69
(주)에이비프로바이오,195990,2017/12,125951.67,-9696.59,-38.89,-4.11,-26.3,0
(주)에이비프로바이오,195990,2018/12,111922.87,-6433.26,-29.79,-2.15,-80.55,0
(주)에이비프로바이오,195990,2019/12,172901.53,-20029.06,-227.38,-6.01,-181.3,0
(주)에이비프로바이오,195990,2020/12,444375.8,2765.33,11.06,0.56,12.14,160.7
(주)에이스디지텍,036550,2000/12,,,,,,
(주)에이스디지텍,036550,2001/12,,,,,,
(주)에이스디지텍,036550,2002/12,,,,,,
(주)에이스디지텍,036550,2003/12,,,,,,
(주)에이스디지텍,036550,2004/12,,,,,,
(주)에이스디지텍,036550,2005/12,,,,,,
(주)에이스디지텍,036550,2006/12,,,,,,
(주)에이스디지텍,036550,2007/12,610432.08,-3693.82,-3.29,-0.52,-161.06,0
(주)에이스디지텍,036550,2008/12,174593.15,35735.63,10.4,3.05,1539.92,4.89
(주)에이스디지텍,036550,2009/12,593570.41,54788.76,9.49,6.18,2360.95,10.83
(주)에이스디지텍,036550,2010/12,640264.87,29092.19,5,2.85,1253.64,22.01
(주)에이스앤파트너스,032930,2000/12,,,,,,
(주)에이스앤파트너스,032930,2001/12,,,,,,
(주)에이스앤파트너스,032930,2002/12,,,,,,
(주)에이스앤파트너스,032930,2003/12,,,,,,
(주)에이스앤파트너스,032930,2004/12,,,,,,
(주)에이스앤파트너스,032930,2005/12,,,,,,
(주)에이스앤파트너스,032930,2006/12,,,,,,
(주)에이스앤파트너스,032930,2007/12,71858.53,867.45,0.98,0.78,72.29,82.84
(주)에이스앤파트너스,032930,2008/12,31091.98,6124.5,5.88,6.59,510.37,5.08
(주)에이스앤파트너스,032930,2009/12,92110.71,1396.92,1.46,1.29,114.88,65.94
(주)에이스앤파트너스,032930,2010/12,39993.47,-70.04,-0.37,-0.06,-4.34,
(주)에이스일렉트로닉스,038690,2000/12,,,,,,
(주)에이스일렉트로닉스,038690,2001/12,,,,,,
(주)에이스일렉트로닉스,038690,2002/12,,,,,,
(주)에이스일렉트로닉스,038690,2003/12,,,,,,
(주)에이스일렉트로닉스,038690,2004/12,,,,,,
(주)에이스일렉트로닉스,038690,2005/12,,,,,,
(주)에이스일렉트로닉스,038690,2006/12,,,,,,
(주)에이스일렉트로닉스,038690,2007/12,88353.07,3147.32,11.68,4.74,187.04,28.07
(주)에이스일렉트로닉스,038690,2008/12,12372.94,549.74,2.16,0.95,14.36,22.51
(주)에이스일렉트로닉스,038690,2009/12,20513.67,-3579.05,-18.27,-3.87,-109.61,
(주)에이스침대,003800,2000/12,,,,,,
(주)에이스침대,003800,2001/12,,,,,,
(주)에이스침대,003800,2002/12,,,,,,
(주)에이스침대,003800,2003/12,,,,,,
(주)에이스침대,003800,2004/12,,,,,,
(주)에이스침대,003800,2005/12,,,,,,
(주)에이스침대,003800,2006/12,,,,,,
(주)에이스침대,003800,2007/12,133542.81,25680.99,19.86,0,11578.44,5.2
(주)에이스침대,003800,2008/12,-8597.11,26814.52,18.78,0,12089.5,-0.32
(주)에이스침대,003800,2009/12,116852.51,34270.1,21.16,0,15450.9,3.41
(주)에이스침대,003800,2010/12,152258.39,40418.6,23.9,0,18222.99,3.77
(주)에이스침대,003800,2011/12,154725.49,47433.09,25.48,0,21385.52,3.26
(주)에이스침대,003800,2012/12,155406.77,42229.37,23.88,0,19039.39,3.68
(주)에이스침대,003800,2013/12,208601.01,33982.18,20.81,0,15321.09,6.14
(주)에이스침대,003800,2014/12,267214.26,31921.54,19.02,0,14392.04,8.37
(주)에이스침대,003800,2015/12,308811.18,39759.39,20.75,0,17925.79,7.77
(주)에이스침대,003800,2016/12,323390.56,41647.89,20.53,0,18777.23,7.76
(주)에이스침대,003800,2017/12,412607.03,37859.02,18.4,0,17068.99,10.9
(주)에이스침대,003800,2018/12,238315.33,45618.64,20.21,0,20567.47,5.22
(주)에이스침대,003800,2019/12,370882.64,57267.54,20.64,142.39,5163.89,6.48
(주)에이스침대,003800,2020/12,404335.06,58619.17,20.28,153.03,5285.77,6.9
(주)에이스테크놀로지,088800,2006/12,,,,,,
(주)에이스테크놀로지,088800,2007/12,58990.33,12968.74,18.83,18.23,2593.75,4.55
(주)에이스테크놀로지,088800,2008/12,22134.36,11288.93,16.76,15.85,2257.79,1.96
(주)에이스테크놀로지,088800,2009/12,62032.82,8576.45,12.81,4.89,1682.99,7.23
(주)에이스테크놀로지,088800,2010/12,164524.79,5688.52,4.39,1.57,535.5,28.92
(주)에이스테크놀로지,088800,2011/12,134857.84,5888.28,3.98,1.14,505.99,22.9
(주)에이스테크놀로지,088800,2012/12,175745.86,9463.27,5.24,1.43,480.71,18.57
(주)에이스테크놀로지,088800,2013/12,189121.06,25895.69,10.79,3.72,1315.44,7.3
(주)에이스테크놀로지,088800,2014/12,226717.52,26562.92,9.32,4.07,1167.56,8.54
(주)에이스테크놀로지,088800,2015/12,275914.97,21610.11,7.88,3.69,840.58,12.77
(주)에이스테크놀로지,088800,2016/12,220920.47,4123.67,1.94,0.65,145.57,53.57
(주)에이스테크놀로지,088800,2017/12,315099.49,4411.61,1.71,0.57,155.73,71.42
(주)에이스테크놀로지,088800,2018/12,318210.88,14471.89,5.32,1.76,456.42,21.99
(주)에이스테크놀로지,088800,2019/12,439118.84,17968.14,6.98,2.29,462.4,24.44
(주)에이스테크놀로지,088800,2020/12,1250124.63,-12205.53,-9.13,-1.5,-286.77,0
(주)에이스토리,241840,2012/12,,,,,,
(주)에이스토리,241840,2013/12,3569.99,775.01,3.34,7.06,25850.73,4.61
(주)에이스토리,241840,2016/12,-1151.79,919.03,3.36,7.67,29665.36,-1.25
(주)에이스토리,241840,2017/12,-3095.48,-2703.57,-13.43,-188.4,-397.82,0
(주)에이스토리,241840,2018/12,-4340.56,4640.41,9.99,88.1,627.75,-0.94
(주)에이스토리,241840,2019/12,81100.77,279.32,0.99,9.83,37.79,290.35
(주)에이스토리,241840,2020/12,345550.57,-591.7,-2.68,-120.79,-63.5,0
(주)에이엠에스,044770,2000/12,,,,,,
(주)에이엠에스,044770,2001/12,,,,,,
(주)에이엠에스,044770,2002/12,,,,,,
(주)에이엠에스,044770,2003/12,,,,,,
(주)에이엠에스,044770,2004/12,,,,,,
(주)에이엠에스,044770,2005/12,,,,,,
(주)에이엠에스,044770,2006/12,,,,,,
(주)에이엠에스,044770,2007/12,37513.95,2150.02,8.37,3.48,38.23,17.45
(주)에이엠에스,044770,2008/12,12427.09,-2509.83,-16.59,-1.97,-49.92,
(주)에이원마이크로,037380,2000/12,,,,,,
(주)에이원마이크로,037380,2001/12,,,,,,
(주)에이원마이크로,037380,2002/12,,,,,,
(주)에이원마이크로,037380,2003/12,,,,,,
(주)에이원마이크로,037380,2004/12,,,,,,
(주)에이원마이크로,037380,2005/12,,,,,,
(주)에이원마이크로,037380,2006/12,,,,,,
(주)에이원마이크로,037380,2007/12,41295.91,-5186.92,-150.02,-14.95,-284.22,0
(주)에이원마이크로,037380,2008/12,1247.65,-6208.8,-237.76,-13.98,-216.57,
(주)에이원마이크로,037380,2009/12,21044.09,-1858.8,-47.81,-3.51,-92.52,
(주)에이원마이크로,037380,2010/12,104541.53,-3603.88,-15.95,-3.34,-243.2,
(주)에이제이에스,013340,2000/12,,,,,,
(주)에이제이에스,013340,2001/12,,,,,,
(주)에이제이에스,013340,2002/12,,,,,,
(주)에이제이에스,013340,2003/12,,,,,,
(주)에이제이에스,013340,2004/12,,,,,,
(주)에이제이에스,013340,2005/12,,,,,,
(주)에이제이에스,013340,2006/12,,,,,,
(주)에이제이에스,013340,2007/12,50217.6,4154.94,12.91,6.13,206.91,12.09
(주)에이제이에스,013340,2008/12,22064.62,4877.13,12.83,4.1,228.69,4.52
(주)에이제이에스,013340,2009/12,105324.65,937.35,1.87,0.44,36.25,112.36
(주)에이제이에스,013340,2010/12,77889.02,7402.26,13.02,6.28,224.2,10.52
(주)에이제이에스,013340,2011/12,73748.07,4526.59,8.93,2.75,122.72,16.29
(주)에이제이에스,013340,2012/12,62435.68,4709.39,10.52,1.93,122.14,13.26
(주)에이제이에스,013340,2013/12,55880.3,-42203.8,-119.05,-17.31,-947.6,0
(주)에이치비테크놀러지,078150,2001/12,,,,,,
(주)에이치비테크놀러지,078150,2002/12,,,,,,
(주)에이치비테크놀러지,078150,2003/12,,,,,,
(주)에이치비테크놀러지,078150,2004/12,,,,,,
(주)에이치비테크놀러지,078150,2005/12,,,,,,
(주)에이치비테크놀러지,078150,2006/12,,,,,,
(주)에이치비테크놀러지,078150,2007/12,73073.35,1388.28,3.61,0.81,63.19,52.64
(주)에이치비테크놀러지,078150,2008/12,33489.42,-1428.39,-2.55,-0.5,-64.31,
(주)에이치비테크놀러지,078150,2009/12,48392.7,4409.24,12.94,1.85,178.61,10.98
(주)에이치비테크놀러지,078150,2010/12,77035.43,10107.66,16.61,5.53,306.73,7.62
(주)에이치비테크놀러지,078150,2011/12,57803.31,9975.96,19.81,4.61,302.73,5.79
(주)에이치비테크놀러지,078150,2012/12,61985.34,3473.98,10.42,4.98,86.48,17.84
(주)에이치비테크놀러지,078150,2013/12,135189.37,21568.37,14.95,18.3,300.96,6.27
(주)에이치비테크놀러지,078150,2014/12,104437.84,11122.22,8.34,10.97,145.73,9.39
(주)에이치비테크놀러지,078150,2015/12,161184.88,18770.19,12.89,30.78,243.83,8.59
(주)에이치비테크놀러지,078150,2016/12,412563.01,47659.34,17.62,140.18,618.25,8.66
(주)에이치비테크놀러지,078150,2017/12,272051.94,56944.8,19.96,195.5,726.52,4.78
(주)에이치비테크놀러지,078150,2018/12,241749.06,15393.7,6.14,61.36,194.88,15.7
(주)에이치비테크놀러지,078150,2019/12,234448.97,9721.88,4.35,30.59,123.08,24.12
(주)에이치비테크놀러지,078150,2020/12,165345.47,16957.38,6.97,70.17,214.68,9.75
(주)에이치시티,072990,2005/12,,,,,,
(주)에이치시티,072990,2006/12,,,,,,
(주)에이치시티,072990,2007/12,-2205.69,1473.03,7.35,202.06,6830.61,-1.5
(주)에이치시티,072990,2008/12,-2048,1941.15,8.63,366.05,9001.31,-1.06
(주)에이치시티,072990,2009/12,178.67,1141.6,8.54,26.93,5293.72,0.16
(주)에이치시티,072990,2010/12,5473.4,1838.82,10.24,21.57,8526.77,2.98
(주)에이치시티,072990,2011/12,7324.55,2001.32,11.51,4.94,9280.3,3.66
(주)에이치시티,072990,2012/12,4701.11,4254.75,20.33,9.88,19729.68,1.1
(주)에이치시티,072990,2013/12,4066.97,5795.52,21.41,17.05,41512.53,0.7
(주)에이치시티,072990,2014/12,1790.02,4464.41,16.64,14.25,31977.95,0.4
(주)에이치시티,072990,2015/12,2845.94,7293.29,30.17,33.57,40514.25,0.39
(주)에이치시티,072990,2016/12,51841.78,7453.63,26.92,27.6,2387.6,6.96
(주)에이치시티,072990,2017/12,50938.15,4280.52,15.73,14.58,934.62,11.9
(주)에이치시티,072990,2018/12,46697.04,10136.67,28.33,24.52,2213.28,4.61
(주)에이치시티,072990,2019/12,74182.16,14059.58,31.01,29.55,2046.68,5.28
(주)에이치시티,072990,2020/12,111637.52,18202.85,35.58,47.16,2627.58,6.13
(주)에이치알에스,036640,2000/06,,,,,,
(주)에이치알에스,036640,2001/06,,,,,,
(주)에이치알에스,036640,2002/06,,,,,,
(주)에이치알에스,036640,2003/06,,,,,,
(주)에이치알에스,036640,2004/06,,,,,,
(주)에이치알에스,036640,2005/12,,,,,,
(주)에이치알에스,036640,2006/12,,,,,,
(주)에이치알에스,036640,2007/12,106402.89,2986.13,8.35,316.7,182.58,35.63
(주)에이치알에스,036640,2008/12,-1809.37,4152.15,10.39,3248.94,253.88,-0.44
(주)에이치알에스,036640,2009/12,51046.71,4672.64,9.66,0,285.7,10.92
(주)에이치알에스,036640,2010/12,77858.36,10084.65,16.49,155.32,616.62,7.72
(주)에이치알에스,036640,2011/12,46498.33,8181.62,14.1,140.18,500.26,5.68
(주)에이치알에스,036640,2012/12,42622.87,6106.82,10.35,396.73,373.4,6.98
(주)에이치알에스,036640,2013/12,47369.86,5816.84,10.5,254.17,355.67,8.14
(주)에이치알에스,036640,2014/12,53025.85,7206.29,12.79,457.46,440.62,7.36
(주)에이치알에스,036640,2015/12,59927.53,6581.31,11.54,964.29,402.41,9.11
(주)에이치알에스,036640,2016/12,63445.91,5538.19,10.28,1252.13,338.63,11.46
(주)에이치알에스,036640,2017/12,65922.46,8468.8,13.43,25.53,517.82,7.78
(주)에이치알에스,036640,2018/12,61049.45,4768.83,7.02,8.99,291.59,12.8
(주)에이치알에스,036640,2019/12,36452.07,2866.65,4.64,4.69,175.28,12.72
(주)에이치알에스,036640,2020/12,88927.59,12118.01,18.64,91.2,740.95,7.34
(주)에이치앤비디자인,227100,2017/12,,,,,,
(주)에이치앤비디자인,227100,2018/12,27923.45,1093.24,3.5,13.27,560.06,25.54
(주)에이치앤비디자인,227100,2019/12,29114.63,-2830.14,-13,-8.44,-1063.6,0
(주)에이치앤비디자인,227100,2020/12,30972,-3178.19,-8.06,-4.53,-1042.95,0
(주)에이치앤아이,103650,2007/12,,,,,,
(주)에이치앤아이,103650,2008/12,,,,,,
(주)에이치앤아이,103650,2009/12,,,,,,
(주)에이치앤아이,103650,2010/12,,,,,,
(주)에이치앤아이,103650,2011/12,5753.87,1746.39,8.35,5.78,582.13,3.29
(주)에이치앤아이,103650,2012/12,8242.11,1203.65,11.03,3.11,401.22,6.85
(주)에이치앤아이,103650,2013/12,8832.5,1621.26,12.37,3.35,540.42,5.45
(주)에이치앤아이,103650,2014/12,7941.64,1979.17,14.11,4.19,659.72,4.01
(주)에이치앤아이,103650,2015/12,5643.55,18.82,0.21,0.04,6.27,299.92
(주)에이치엘사이언스,239610,2013/12,,,,,,
(주)에이치엘사이언스,239610,2014/12,-36.51,2872.31,16.47,40.57,19946.63,-0.01
(주)에이치엘사이언스,239610,2015/12,-725.26,3196.99,13.49,364.12,22201.3,-0.23
(주)에이치엘사이언스,239610,2016/12,140319.79,7090.36,20.59,644578.36,24218.53,19.79
(주)에이치엘사이언스,239610,2017/12,166666.59,5815.98,14.47,0,1131.04,28.66
(주)에이치엘사이언스,239610,2018/12,212987.32,12861.26,20.06,0,2501.15,16.56
(주)에이치엘사이언스,239610,2019/12,266892.08,24337.11,18.97,6433.28,4732.87,10.97
(주)에이치엘사이언스,239610,2020/12,223647.29,24314.15,17,12335.95,4728.4,9.2
(주)에이치원바이오,052310,2000/12,,,,,,
(주)에이치원바이오,052310,2001/12,,,,,,
(주)에이치원바이오,052310,2002/12,,,,,,
(주)에이치원바이오,052310,2003/12,,,,,,
(주)에이치원바이오,052310,2004/12,,,,,,
(주)에이치원바이오,052310,2005/12,,,,,,
(주)에이치원바이오,052310,2006/12,,,,,,
(주)에이치원바이오,052310,2007/12,8566.7,-3402.36,-93.27,-7.15,-28.48,0
(주)에이치원바이오,052310,2008/12,-1370.14,-1679.77,-20.32,-1.11,-18.11,
(주)에이치케이,044780,2000/12,,,,,,
(주)에이치케이,044780,2001/12,,,,,,
(주)에이치케이,044780,2002/12,,,,,,
(주)에이치케이,044780,2003/12,,,,,,
(주)에이치케이,044780,2004/12,,,,,,
