회사명,거래소코드,회계년도,총자본증가율,유형자산증가율,유동자산증가율,영업이익증가율,경상이익증가율 (2007년 이전 발생),순이익증가율,재고자산증가율,자기자본증가율,매출액증가율,종업원1인당 부가가치증가율,종업원수증가율,비유동자산증가율,종업원1인당 매출액증가율,종업원1인당 인건비증가율
(주)골프존뉴딘홀딩스,121440,2009/12,36.68,41.71,17.18,14.52,0,30.32,295.71,43.85,31.84,0,0,114.45,0,0
(주)골프존뉴딘홀딩스,121440,2010/12,85.2,11.64,100.76,19.51,0,25.05,190.06,89.76,38.48,0,0,51.28,0,0
(주)골프존뉴딘홀딩스,121440,2011/12,104.76,404.66,83.85,-15.06,0,-29.08,138.73,117.29,13.82,0,0,165.23,0,0
(주)골프존뉴딘홀딩스,121440,2012/12,37.34,176.93,7.5,39.64,,51.49,221.27,18.07,31.72,32.96,27.95,97.18,2.95,14.94
(주)골프존뉴딘홀딩스,121440,2013/12,15.09,-0.2,17.99,14.3,0,-93.77,88.95,4.03,23.04,2.59,-18.47,11.91,50.92,25.46
(주)골프존뉴딘홀딩스,121440,2014/12,-0.57,30.89,-44.62,20.04,0,1314.83,-4.48,10.78,13.84,34.29,-9.15,50.2,25.31,-4.37
(주)골프존뉴딘홀딩스,121440,2015/12,-0.16,-44.79,-73.89,0,0,1300.01,0,16.48,-92.41,-83.28,-65.95,31.18,-77.7,44.89
(주)골프존뉴딘홀딩스,121440,2016/12,-4.06,0.21,38.04,0,0,0,0,-8.13,-5.91,-158.91,15.49,-7.62,-18.53,3.08
(주)골프존뉴딘홀딩스,121440,2017/12,-4.56,-5.74,-25.52,0,0,0,0,-5.28,-15.02,0,-30.49,-1.92,22.26,25.06
(주)골프존뉴딘홀딩스,121440,2018/12,5.06,-9.98,26.58,0,,0,0,0.92,-31.49,0,-50,3,37.03,45.23
(주)골프존뉴딘홀딩스,121440,2019/12,-4.59,-16.3,-48.36,0,,0,0,-7.1,67.06,-213.85,-26.32,0.57,126.73,-18.96
(주)골프존뉴딘홀딩스,121440,2020/12,4.58,-3.46,37.7,0,,0,0,4.04,113.7,0,-16.67,2.57,156.44,19.48
(주)광림,014200,2000/12,1.33,-5.33,7.87,0,0,-92.34,-16.95,1.84,40.76,-74.28,5.38,-6.32,33.57,13.49
(주)광림,014200,2001/12,-2.43,-9.68,2.6,0,-367.89,0,7.33,-5.88,-5.59,-15.11,-24.26,-9.22,24.64,19.67
(주)광림,014200,2002/12,-0.11,-3.69,-0.27,0,0,0,7.54,-2,17.47,-9.05,-3.37,0.15,21.57,-15.8
(주)광림,014200,2003/12,7.69,-2.34,11.02,1.7,0,0,2.14,5.92,8.56,61.8,3.49,2.64,4.91,9.82
(주)광림,014200,2004/12,-1.67,-3.25,-2.69,34.95,-16.65,-16.65,1.22,4.84,6.33,-34.29,0,0,6.33,-47.98
(주)광림,014200,2005/12,6.57,-1.89,4.21,-6.79,-146.03,0,8.61,1.01,-7.36,-42.23,1.12,10.33,-8.39,5.31
(주)광림,014200,2006/12,13.97,-0.36,20.76,-9.6,0,0,34.81,6.56,13.94,90.08,5.56,3.74,7.94,8.6
(주)광림,014200,2007/12,6.11,-0.61,1.47,-35.71,,338.42,15.39,13.92,11.09,53.55,13.68,14.26,-2.28,-8.46
(주)광림,014200,2008/12,12.66,-2.02,14.5,-48.92,0,-90.75,29.62,0.7,-6.95,-30.54,-17.59,9.78,12.92,0.51
(주)광림,014200,2009/12,-1.6,-3.46,-1.69,-38.88,0,0,-12.24,-2.3,-2.47,-29.54,-0.56,-1.45,-1.92,-4.18
(주)광림,014200,2010/12,42.14,74.48,45.98,632.32,0,0,37.26,27.54,27.73,70.24,7.34,35.92,18.99,10.9
(주)광림,014200,2011/12,-23.46,-17.68,-30.99,22.09,0,-0.32,-29.2,-0.64,13.98,20.83,4.74,-10.34,8.82,7.47
(주)광림,014200,2012/12,3.95,0.49,8.27,-59.19,0,-77.3,10.83,12.04,-19.88,-34.11,-2.51,-1.83,-17.82,22.68
(주)광림,014200,2013/12,13.17,0.3,24.21,150.53,0,178.1,-26.84,2.04,21.24,5.82,11.86,-3.13,8.39,5.47
(주)광림,014200,2014/12,18.4,-0.93,-18.97,-42.29,0,-30.24,14.48,2.26,-10.53,10.57,0,89.19,-10.53,8.97
(주)광림,014200,2015/12,21.66,3.07,6.95,-30.56,0,710.82,-7.82,22.09,156.31,393.65,9.22,33.6,134.68,295.19
(주)광림,014200,2016/12,3.92,5,-10.61,-87.05,0,-95.26,-0.63,11.52,-63.2,-80.23,-0.84,13.36,-62.88,-72.89
(주)광림,014200,2017/12,143.02,2.2,396.51,1241.39,0,19608.64,-24.84,95.69,13.88,1224.08,-4.26,13.18,18.94,-5.01
(주)광림,014200,2018/12,-36.04,-8.05,-43.14,-4.39,,0,18.73,-31.51,-24.07,-166.2,-13.33,-20.1,-12.39,12.58
(주)광림,014200,2019/12,-18.11,-2.07,-43.22,73.38,,0,1.48,-49.77,23.51,0,-4.1,22.05,28.79,-9.43
(주)광림,014200,2020/12,21.32,12.77,-33.88,115.34,,0,-30.61,143.79,11.81,0,-5.88,62.37,18.8,-2.09
(주)광진윈텍,090150,2001/12,,,,,,,,,,,,,,
(주)광진윈텍,090150,2002/12,0,0,0,0,0,0,0,0,0,0,0,0,0,0
(주)광진윈텍,090150,2003/12,28.14,-1.62,41.71,64.02,49.45,51.03,98.35,29.79,10.13,0,0,2.63,0,0
(주)광진윈텍,090150,2004/12,14.3,-5.13,15.7,-19.76,35.36,32.95,-16.35,30.52,18.56,0,0,10.65,0,0
(주)광진윈텍,090150,2005/12,32.42,-4.12,45.71,56.79,41.57,35.41,126.21,28.59,12.94,0,0,-3.62,0,0
(주)광진윈텍,090150,2006/12,13.77,-3.56,17.35,-23.27,-15.46,-15.52,25.65,72.2,7.32,0,0,-0.89,0,0
(주)광진윈텍,090150,2007/12,24.02,154,1.77,-3.46,,4.87,-38.25,13.22,6.74,12.5,3.29,132.09,3.34,52.83
(주)광진윈텍,090150,2008/12,12.41,45.93,-4.91,5.96,0,-27.07,63.63,8.1,-11.47,-24.17,5.1,49.28,-15.77,-5.43
(주)광진윈텍,090150,2009/12,28.93,24.43,41.27,-1.37,0,-23.11,10.25,3.79,-0.33,7.71,4.24,12.19,-4.39,2.89
(주)광진윈텍,090150,2010/12,27.62,52.97,16.86,-41.04,0,44.49,34.34,9.43,44.89,30.48,12.79,46.01,28.46,-2.95
(주)광진윈텍,090150,2011/12,20.13,-6.81,36.89,65.39,0,-27.1,6.14,9.95,39.47,-8.77,2.58,-2.8,35.96,15.92
(주)광진윈텍,090150,2012/12,25.51,-29.65,16.89,20.91,0,94.03,7.35,11.76,13.22,19,9.55,42.11,3.35,0.84
(주)광진윈텍,090150,2013/12,0.41,-7.76,-1.05,-51.74,0,-45.03,-2.67,2.83,-1.63,-12.84,9.17,2.72,-9.89,9.36
(주)광진윈텍,090150,2014/12,-3.9,-5.22,-2.85,-26.04,0,0,-13.03,-1.66,4.37,-18.32,-7.56,-5.51,12.91,-8.77
(주)광진윈텍,090150,2015/12,-2.38,-1.75,-3.01,-63.67,0,0,-3.12,-0.11,-0.95,2.81,-10,-1.39,10.06,10.57
(주)광진윈텍,090150,2016/12,-2.51,-3.88,-5.94,71.66,0,307.39,-9.09,1.55,8.5,15.16,-4.55,2.79,13.67,1.42
(주)광진윈텍,090150,2017/12,0.91,-4.2,-8.87,0,0,0,-2.91,-5.85,0.86,-49.51,-4.76,14.72,5.9,3.69
(주)광진윈텍,090150,2018/12,-1.39,-2.86,-9.04,0,,0,0.5,-10.2,0.16,87.4,-20.56,7.19,26.07,51.44
(주)광진윈텍,090150,2019/12,-8.3,57.42,-19.41,0,,0,-4.91,22,-0.23,269.83,-55.24,2.27,122.93,84.22
(주)광진윈텍,090150,2020/12,-1.49,1.2,0.49,-28.99,,-31.33,1.37,2.09,-7.62,-16.13,1.56,-2.98,-9.04,-2.87
(주)구영테크,053270,2000/12,31.38,55.84,22.85,50.52,68.11,58.24,-7.64,63.56,43.15,0,0,38.66,0,0
(주)구영테크,053270,2001/12,18.59,29,9.88,-24.88,-35.99,-19.2,2.41,4.54,2.78,-7.84,6.76,25.18,-3.72,5.31
(주)구영테크,053270,2002/12,-6.19,-17.17,-0.15,50.32,43.89,21.74,57.58,62.09,9.64,-3.59,8.23,-10.2,1.31,12.13
(주)구영테크,053270,2003/12,21.64,12.45,20.68,40.79,,85.58,15.68,30.82,15.23,18.01,4.09,22.36,10.7,11.96
(주)구영테크,053270,2004/12,38,77.48,-2.78,-24.05,-28.32,-10.33,109.82,1.15,-17.77,-45.54,30.34,67.69,-36.91,-70.64
(주)구영테크,053270,2005/12,29.54,14.94,45.64,-39.63,-88.75,0,64.48,48.37,97.25,-5.47,7.33,22.74,83.78,20.64
(주)구영테크,053270,2006/12,40.12,13.61,19.45,152.57,-1062.62,0,-26.5,-5.8,4.38,-7.35,8.43,50.47,-3.74,9.53
(주)구영테크,053270,2007/12,4.37,-13.13,22.32,39.08,,0,31.64,0.96,14.69,108.96,-13.33,-2.76,32.34,48.24
(주)구영테크,053270,2008/12,21.65,13.59,55.02,-85.26,0,0,27.15,-1.55,-23.63,-112.38,-5.56,4.96,-19.14,10.46
(주)구영테크,053270,2009/12,-8.85,-7.49,-12.17,882.5,0,0,-36.75,0.61,2.12,0,-8.14,-6.41,11.18,-22.43
(주)구영테크,053270,2010/12,0.68,0.37,7.28,24.96,0,202.89,29.3,7.81,20.66,9.36,0,-3.9,20.66,31.82
(주)구영테크,053270,2011/12,19,5.21,17.28,-27.94,0,-43.34,20.03,27.27,2.88,15.58,-5.91,20.34,9.34,16.11
(주)구영테크,053270,2012/12,15.27,22.57,19.95,9.46,0,26.82,34.86,4.79,4.68,-15.63,13.09,11.75,-7.44,-19.35
(주)구영테크,053270,2013/12,-10.87,0.25,-25.68,-7.78,0,-9.02,2.41,4.98,16.55,-14.93,23.15,1.13,-5.36,-16.87
(주)구영테크,053270,2014/12,4.1,-2.09,11.64,-37.66,0,16.64,6.59,37.18,1.99,-12.71,9.4,-0.39,-6.77,6.41
(주)구영테크,053270,2015/12,1.2,5.91,1.05,26.86,0,140.92,-16.2,4.42,11.97,11.79,-1.72,1.29,13.92,6.14
(주)구영테크,053270,2016/12,5.97,13.94,-3.95,16.56,0,22.65,15.3,5.36,-13.53,7.12,-0.7,12.57,-12.92,5.2
(주)구영테크,053270,2017/12,28.18,49.04,32.06,-26.47,0,-68.39,4.07,1.45,-1.36,-34.69,6.69,25.98,-7.54,-13.42
(주)구영테크,053270,2018/12,4.95,26.94,-17.13,-45.84,,215.7,28.33,22.84,10.27,62.71,-6.6,18.09,18.06,13.51
(주)구영테크,053270,2019/12,-3.73,-0.13,-13.06,53.4,,-60.17,-7.53,1.4,13.68,4.61,-12.37,0.17,29.72,11.25
(주)구영테크,053270,2020/12,7.16,3.9,26.2,-5.43,,-42.13,8.36,0.1,-8.9,0.7,3.63,0.26,-12.09,-2.29
(주)국보디자인,066620,2000/12,0,0,0,0,0,0,0,0,0,0,0,0,0,0
(주)국보디자인,066620,2001/12,57.42,-16.59,56.01,267.58,222.35,212.29,-49.85,76.28,36.43,0,0,67.1,0,0
(주)국보디자인,066620,2002/12,81.29,13.58,93.05,69.7,80.98,84.97,-46.76,153.59,13.06,0,0,6.04,0,0
(주)국보디자인,066620,2003/12,17.25,-0.16,-0.31,0.17,,-1.96,840.31,42.22,12.43,-3.2,18.46,221.92,-5.1,7.26
(주)국보디자인,066620,2004/12,-5.6,-24.02,3.47,-91.13,-92.1,-94.12,-81.2,-4.01,-15.68,-84.13,5.19,-38.34,-19.84,-76.29
(주)국보디자인,066620,2005/12,23.08,555.72,3.56,671.1,743.61,1047.32,-24.92,12.17,21.83,133.05,7.41,141.29,13.43,3.67
(주)국보디자인,066620,2006/12,26.73,-6.07,48,-23.04,20.05,11.82,812.78,9.55,9.73,4.83,26.44,-28.57,-13.21,28.93
(주)국보디자인,066620,2007/12,27.33,0.46,15.32,104.2,,39.96,81.92,12.39,31.99,14.42,2.27,92.03,29.06,7.41
(주)국보디자인,066620,2008/12,2.87,-6.75,-5.78,-48.38,0,-16.6,312.33,5.24,27.27,3.05,2.67,30.84,23.97,-1.64
(주)국보디자인,066620,2009/12,-3.73,5.43,-10.37,161.56,0,32.8,-98.78,11.14,-20.95,-6.19,6.49,11.73,-25.77,-3.61
(주)국보디자인,066620,2010/12,11.17,2.49,7.91,-55.24,0,8.95,1039.31,10.95,5.62,15.77,-1.63,17.25,7.36,35.74
(주)국보디자인,066620,2011/12,23.24,10.31,40.77,117.7,0,19.56,0,12.43,19.42,12.91,9.92,-6.91,8.64,11.71
(주)국보디자인,066620,2012/12,17.26,53.47,27.25,27.87,0,30.63,0,20.24,-3.85,4.7,-0.38,-8.71,-3.49,-25.37
(주)국보디자인,066620,2013/12,31.32,-1.81,30.84,-3.11,0,9.11,0,11.43,29.34,-1.31,7.55,33.09,20.26,-9.43
(주)국보디자인,066620,2014/12,3.05,18.53,4.18,-5.65,0,-16.1,0,8.48,3.3,3.83,0,-0.99,3.3,31.31
(주)국보디자인,066620,2015/12,2.67,166.09,-2.53,-30.56,0,-12.07,0,7.12,-0.39,-16.43,5.96,22.17,-5.99,-8.03
(주)국보디자인,066620,2016/12,16.89,7.41,22.63,95.18,0,71.35,0,6.38,21.54,30.54,16.56,-0.28,4.28,4.67
(주)국보디자인,066620,2017/12,4.96,-2.36,7.56,79.7,0,18.85,0,17.56,37,30.54,9.94,-4.58,24.61,-1.66
(주)국보디자인,066620,2018/12,2.17,-2.39,0.25,-30.19,,-0.36,0,9.77,-11.97,-3.4,-11.89,10.11,-0.1,30.27
(주)국보디자인,066620,2019/12,22.26,18.31,32.91,-37.27,,-32.56,0,8.18,2.58,-14.98,-2.93,-17.93,5.68,-0.24
(주)국보디자인,066620,2020/12,25.76,-3.8,-48.89,104.43,,55.38,0,36,7.07,40.79,2.72,482.03,4.23,0.99
(주)국순당,043650,2000/12,0,0,0,0,0,0,0,0,0,0,0,0,0,0
(주)국순당,043650,2001/12,65.06,49.56,74.58,83.73,,82.41,-3.27,47.48,50.07,41.66,25.49,39.5,19.59,13.77
(주)국순당,043650,2002/12,25.47,13.17,29.19,15.91,16.55,16.78,-17.87,31.61,18.62,-2.93,20.31,12.97,-1.41,12.23
(주)국순당,043650,2003/12,19.36,26.42,8.02,6.16,7.2,6.05,85.45,46.19,12.36,-1.8,10.82,62.94,1.39,4.94
(주)국순당,043650,2004/12,6.17,77.43,-10.77,-41.21,-38.18,-33.53,12.51,9.85,-15.87,-29.66,-1.17,49.32,-14.87,-26.64
(주)국순당,043650,2005/12,7.86,0.32,9.05,0.2,4.03,8.52,8.37,13.73,-10.61,16.09,-5.14,6.04,-5.77,16.7
(주)국순당,043650,2006/12,-7.6,8.94,-20.05,-78.26,-64.74,-67.34,5.18,-0.68,-24.04,-46.3,6.25,11.92,-28.51,-0.5
(주)국순당,043650,2007/12,0.81,-6.95,-13.35,-17.83,,-20.63,-4.09,-0.95,-17.38,-3.03,-10.59,16.65,-7.6,0.95
(주)국순당,043650,2008/12,-6.21,-6.36,1.29,-60.32,0,-30.21,88.72,0.03,-12.61,-16,-7.46,-12.43,-5.57,-17.08
(주)국순당,043650,2009/12,3.6,1.28,-3.88,175.58,0,114.05,-22.14,5.04,1.35,12.88,20.38,10.79,-15.8,-15.94
(주)국순당,043650,2010/12,13.85,50.38,27.12,225.84,0,81.48,108.63,8.68,89.21,6,44.88,2.79,30.6,-20.87
(주)국순당,043650,2011/12,10.65,24.28,-12.77,-59.97,0,-60.73,0.62,11.33,19.79,-37.49,11.41,34.81,7.52,16.62
(주)국순당,043650,2012/12,4.97,-3.36,4.78,19.86,0,-9.18,-1.1,7.04,-7.35,1.74,-8.05,5.1,0.76,11.17
(주)국순당,043650,2013/12,-0.14,-4.17,3.83,-82.52,0,-54.19,-8.92,-0.17,-16.51,-17.98,-3.18,-2.79,-13.76,3.33
(주)국순당,043650,2014/12,1.27,-10.77,2.21,-25.77,0,-14.88,-12.45,0.46,-7.25,2.37,-4.11,0.61,-3.27,-0.79
(주)국순당,043650,2015/12,-1.1,-4.52,-3.9,0,0,0,-0.83,-0.39,-15.94,-62.94,-4,0.93,-12.44,12.33
(주)국순당,043650,2016/12,-1.7,-7.68,-13.27,0,0,0,-7.2,-1.57,-8.71,47.3,-8.04,6.26,-0.73,5.38
(주)국순당,043650,2017/12,4.38,-11.93,5.06,0,0,0,-7.37,4.67,-12.19,-23.21,-17.15,3.99,5.99,11.31
(주)국순당,043650,2018/12,5.94,17.7,-16.68,0,,54.06,7.17,6.13,-12.33,99.67,1.56,18.76,-13.68,-13.82
(주)국순당,043650,2019/12,-5.07,-21.94,-3.19,0,,-96.23,-3.7,-3.23,-8.8,-1.08,-4.62,-5.82,-4.38,4.91
(주)국순당,043650,2020/12,7.62,-4.31,-4.7,0,,2595.88,-8.91,6.77,4.79,167.34,-5.65,12.66,11.06,-19.66
(주)국영지앤엠,006050,2000/12,1.97,-1.59,14.19,8.36,-13.33,-11.44,-17.55,11.78,13.37,-8.96,24.37,-6.49,-8.85,19.55
(주)국영지앤엠,006050,2001/12,-7.25,-3.81,-4.04,-57.37,-80.94,0,-12.74,26.88,-5.51,-39.92,-14.19,-9.96,10.11,2.55
(주)국영지앤엠,006050,2002/12,-4.6,-27.87,26.28,0,-1005.56,0,19.4,25.57,-3.22,-45.35,-0.79,-32.44,-2.45,23.15
(주)국영지앤엠,006050,2003/12,2.59,-4.48,9.18,0,0,0,9.07,11.3,-7.64,309.78,-15.08,-8.51,8.76,10.36
(주)국영지앤엠,006050,2004/12,16.01,-1.28,22.14,55.06,5.47,4.09,-8.38,11.26,38.3,-42.14,5.61,3.67,30.95,-72.2
(주)국영지앤엠,006050,2005/12,-9.67,97.35,-48.56,-6.01,-3.01,6.81,-15.03,0.39,-18.24,-1.82,-1.77,82.46,-16.77,-11.44
(주)국영지앤엠,006050,2006/12,18.15,-1.24,42,-62.71,-30.26,-34.95,5.51,11.84,8.74,-3.36,-2.7,2.22,11.77,10.57
(주)국영지앤엠,006050,2007/12,16.47,-2.92,38.49,-14.04,,-41.43,49.37,47.47,17.91,-20.19,0,-3.95,17.91,22.64
(주)국영지앤엠,006050,2008/12,5.09,19.74,-5.69,0,0,0,44.53,-7.79,-9.75,-91.1,13.89,19.52,-20.76,-18.32
(주)국영지앤엠,006050,2009/12,-0.63,-2.01,2.55,0,0,0,-5.59,0.78,31.89,666.29,-1.63,-3.99,34.07,-11.46
(주)국영지앤엠,006050,2010/12,24.16,43.26,8.02,0,0,3700.1,-8.25,29.54,-8.08,574.01,-17.36,42.36,11.22,-1.96
(주)국영지앤엠,006050,2011/12,31.73,39.38,18.24,0,0,0,-22.84,-5.28,1.5,-108.38,5,43.27,-3.34,54.68
(주)국영지앤엠,006050,2012/12,-1.35,2.41,-16.25,0,0,0,6.03,40.41,2.85,0,-6.67,9.16,10.19,-22.55
(주)국영지앤엠,006050,2013/12,4.83,-0.98,18.49,0,0,-80.27,-0.4,0.84,27.43,-57.31,4.08,-2.56,22.43,-6.88
(주)국영지앤엠,006050,2014/12,-6.52,2.1,-9.75,19.12,0,-58.51,13.53,1.93,-7.7,-31.99,17.65,-4.39,-21.55,-12.44
(주)국영지앤엠,006050,2015/12,8,-2.51,23.45,0,0,0,-25.92,3.67,-22.11,-43.81,-12.5,-1.61,-10.98,13.35
(주)국영지앤엠,006050,2016/12,3.07,0.56,5.94,0,0,0,205.02,3.24,28.3,62.83,7.62,0.84,19.21,-13.64
(주)국영지앤엠,006050,2017/12,0.65,-0.03,1.42,466.79,0,271.37,-21.27,4.06,22.16,62.54,-1.77,0.03,24.37,20.91
(주)국영지앤엠,006050,2018/12,-8.72,-3.96,-16.19,0,,0,-17.34,-1.64,-10.44,-50.64,-3.6,-2.52,-7.09,7.38
(주)국영지앤엠,006050,2019/12,13.79,1.79,27.57,0,,0,-2.08,2.08,29.68,88.84,7.48,3.96,20.66,3.37
(주)국영지앤엠,006050,2020/12,2,0.15,0.9,0,,0,-33.26,-3.43,-11.82,-77.66,5.22,2.96,-16.19,-3.22
(주)국전약품,307750,2018/12,,,,,,,,,,,,,,
(주)국전약품,307750,2019/12,,,,,,,,,,,,,,
(주)국전약품,307750,2020/12,0,0,0,0,,0,0,0,0,0,0,0,0,0
(주)굿이엠지,051530,2000/12,,,,,,,,,,,,,,
(주)굿이엠지,051530,2001/12,0,0,0,0,0,0,0,0,0,0,0,0,0,0
(주)굿이엠지,051530,2002/12,16.45,45.09,2.08,27.66,,16.77,48.74,8.8,23.8,20.55,0.74,82.33,22.89,18.07
(주)굿이엠지,051530,2003/12,-22.69,-9.79,-29.1,-75.9,-79.39,-79.14,-49.29,5.44,-43.22,-37.94,-16.18,-6.24,-32.26,5.37
(주)굿이엠지,051530,2004/12,-32.93,38.18,-77.32,0,-588.4,0,-47.83,-21.41,-45.6,-139.93,-5.26,53.26,-42.58,-10.67
(주)굿이엠지,051530,2005/12,-23.67,14.24,-28.81,0,0,0,-34.16,-69.88,-61.33,0,-36.11,-22.2,-39.48,37.78
(주)굿이엠지,051530,2006/12,-17.74,-94.33,-40.76,0,0,0,-99.12,-82.93,60.07,0,-23.19,-11.68,108.39,28.79
(주)굿이엠지,051530,2007/12,125.05,-80.34,839.19,0,,0,0,2986.06,-52.56,0,-79.25,-0.93,128.6,233.22
(주)굿이엠지,051530,2008/12,-70.9,-24.94,-87.65,0,0,0,0,-97.34,-67.32,0,-18.18,-42.9,-60.06,-47.51
(주)그로웰텔레콤,035780,2000/12,190.03,51.15,225,65.8,137.25,186.47,284.66,167.7,44.15,9.6,52.46,116.47,-5.45,12.23
(주)그로웰텔레콤,035780,2001/12,-15.13,-30.78,-28.4,-699.47,,-963.42,-40.42,-7.62,78.4,-296.19,-35.48,26.76,176.52,100.16
(주)그로웰텔레콤,035780,2002/12,19.22,-35.05,-1.1,0,0,0,17.43,-28.89,13.97,0,70,55.45,-32.96,-19.51
(주)그로웰텔레콤,035780,2003/12,-24.43,-38.48,4.28,0,0,0,-0.53,-9.68,4.97,0,9.8,-57,-4.4,-12.08
(주)그리티,204020,2007/12,,,,,,,,,,,,,,
(주)그리티,204020,2008/12,0,0,0,0,0,0,0,0,0,0,0,0,0,0
(주)그리티,204020,2009/12,5.48,-25.16,1.54,29.52,0,211.3,-2.95,19.77,21.65,0,0,13.92,0,0
(주)그리티,204020,2010/12,29.22,-22.58,57.41,59.85,0,109.42,20.11,66.21,30.46,0,0,-24.59,0,0
(주)그리티,204020,2011/12,45.44,210.27,61.9,168.44,0,125.43,64.53,90.97,35.77,0,0,-20.12,0,0
(주)그리티,204020,2012/12,-0.68,-46.55,-11.57,-36.23,0,-24.76,1.12,31.16,0.87,0,0,87.22,0,0
(주)그리티,204020,2013/12,34.15,30.79,49.94,71.74,0,65.77,79.97,38.55,39.29,0,0,-26.03,0,0
(주)그리티,204020,2014/12,28.29,28.28,25.31,-27.38,0,-32.45,-3.69,40.92,5.93,0,0,51.26,0,0
(주)그리티,204020,2015/12,8.11,58.21,6.71,-34.39,0,-17.7,2.02,9.67,2.54,0,0,17.1,0,0
(주)그리티,204020,2016/12,12.83,24.32,8.24,-9.2,0,-9.12,15.51,8.63,3.07,0,0,39.66,0,0
(주)그리티,204020,2017/12,12.14,-11.55,11.26,65.64,0,59.7,44.01,14.25,18.41,0,0,16.08,0,0
(주)그리티,204020,2018/12,38.51,-34.54,49.02,-3.4,,-22.41,17.59,35.98,-5.83,0,0,-7.06,0,0
(주)그리티,204020,2019/12,0.28,288.93,-9.33,-52.43,,-56.36,6.3,1.06,3.36,-37.17,2.13,67.11,1.2,-6.58
(주)그리티,204020,2020/12,-4.84,74.61,-15.19,-41.35,,-41.38,-0.11,-2.07,-0.93,-20.99,11.46,34.2,-11.12,-8.61
(주)그린플러스,186230,2006/12,,,,,,,,,,,,,,
(주)그린플러스,186230,2007/12,0,0,0,0,,0,0,0,0,0,0,0,0,0
(주)그린플러스,186230,2008/12,-13.16,-28.16,7.03,0,,0,21.05,65.49,58.14,0,0,-24.39,0,0
(주)그린플러스,186230,2009/12,11.57,17.8,2.41,430.09,,-79.31,-13.29,47.9,-1.71,0,0,18.79,0,0
(주)그린플러스,186230,2010/12,13.2,23.6,4.96,28.11,,231.77,29.13,28.35,39.27,0,0,18.8,0,0
(주)그린플러스,186230,2011/12,10.97,7.52,13.76,-44.75,,0,6.78,40.75,-5.62,0,0,9.3,0,0
(주)그린플러스,186230,2012/12,2,0.73,-3.92,82.77,,0,-36.26,6.52,5.72,0,0,5.7,0,0
(주)그린플러스,186230,2013/12,10.61,-0.54,35.15,-13.04,,-46.25,38.65,-8.68,-19.54,0,0,-3.33,0,0
(주)그린플러스,186230,2014/12,-4.93,0.62,-12.43,-12.66,,1.76,66.52,-4.28,22.73,-1.48,12.16,1.03,9.42,-0.37
(주)그린플러스,186230,2015/12,-4.11,-2.12,-16.42,139.34,,427.09,-5.02,32.79,30.98,57.8,0,4.36,30.98,13.48
(주)그린플러스,186230,2016/12,30.55,-2.66,60.22,-40.9,,-37.31,-6.15,50.59,-22.52,-22.34,7.23,14.2,-27.75,-3.29
(주)그린플러스,186230,2017/12,9.24,5.85,4.09,29.92,,25.1,14.19,9.08,20.81,7.93,0,13.23,20.81,-3.34
(주)그린플러스,186230,2018/12,15.86,3.86,15.56,38.94,,26.08,43.65,-3.15,-8.98,22.1,2.25,16.07,-10.98,0.53
(주)그린플러스,186230,2019/12,16.26,0.33,41.66,-16.78,,10.06,-4.45,56.64,-6.28,0.12,4.4,-1.72,-10.23,16.41
(주)그린플러스,186230,2020/12,28.56,18.26,41.78,57.98,,0,-10.06,-9.04,40.61,-78.37,10.53,15.08,27.22,-0.72
(주)극동자동화,272420,2014/12,,,,,,,,,,,,,,
(주)극동자동화,272420,2015/12,0,0,0,0,0,0,0,0,0,0,0,0,0,0
(주)극동자동화,272420,2016/12,67.42,-3.71,76.16,-90.64,0,-64.25,-5.95,6.27,-6.71,0,0,47.54,0,0
(주)극동자동화,272420,2017/12,-24.62,-1.17,-23.43,1292.35,0,0,7.21,-4.17,66.24,0,0,-27.84,0,0
(주)글로벌스탠다드테크놀로지,083450,2003/12,,,,,,,,,,,,,,
(주)글로벌스탠다드테크놀로지,083450,2004/12,0,0,0,0,0,0,0,0,0,0,0,0,0,0
(주)글로벌스탠다드테크놀로지,083450,2005/12,45.17,2801.14,-35.94,23.19,31.41,48.32,-64.81,174.13,13.45,0,0,532.56,0,0
(주)글로벌스탠다드테크놀로지,083450,2006/12,126.83,22.67,283.35,127.53,157.13,150.12,474.74,182.22,88.5,88.94,36.36,31.57,38.23,114.92
(주)글로벌스탠다드테크놀로지,083450,2007/12,20.54,2.34,19.48,-28.18,,-25.83,-35.68,28.77,20.31,-24.09,14.17,22.41,5.38,-7.29
(주)글로벌스탠다드테크놀로지,083450,2008/12,-18.18,11.19,-39.84,0,0,0,-10.01,-9.71,-43.68,-60.51,8.03,19.29,-47.86,-13.18
(주)글로벌스탠다드테크놀로지,083450,2009/12,26.58,-2.37,43.92,0,0,0,-38.65,10.95,7.32,33.84,0,11.43,7.32,-27.35
(주)글로벌스탠다드테크놀로지,083450,2010/12,34.31,-4.54,56.7,889.38,0,256.41,118.77,32.29,106.1,118.32,20.95,9.06,70.41,50.56
(주)글로벌스탠다드테크놀로지,083450,2011/12,40.37,94.63,45.01,-55.78,0,-59.87,185.18,11.79,-11.99,-42.07,19.55,32.87,-26.39,-5.76
(주)글로벌스탠다드테크놀로지,083450,2012/12,-1.34,28.3,-13.8,125.15,0,134.75,17.65,26.65,54.38,37.66,24.77,20.7,23.74,5.44
