회사명,거래소코드,회계년도,PER(Price earnings ratio)(최고),PER(Price earnings ratio)(최저),PBR(Price book-value ratio)(최고),PBR(Price book-value ratio)(최저),PCR(Price cash-flow ratio)(최고),PCR(Price cash-flow ratio)(최저),PSR(Price sales ratio)(최고),PSR(Price sales ratio)(최저)
(주)오이솔루션,138080,2016/12,13.32,8.4,1.49,0.94,0,0,0.99,0.63
(주)오이솔루션,138080,2017/12,0,0,1.52,0.68,27.92,12.47,1.28,0.57
(주)오이솔루션,138080,2018/12,52.17,27.55,2.12,1.12,98.24,51.88,1.69,0.89
(주)오이솔루션,138080,2019/12,11.88,2.77,4.18,0.98,13.45,3.14,2.66,0.62
(주)오이솔루션,138080,2020/12,62.99,25.24,5.41,2.17,36.16,14.49,7.47,2.99
(주)오킨스전자,080580,2005/12,,,,,,,,
(주)오킨스전자,080580,2006/12,,,,,,,,
(주)오킨스전자,080580,2007/12,0,0,0,0,0,0,0,0
(주)오킨스전자,080580,2008/12,0,0,0,0,0,0,0,0
(주)오킨스전자,080580,2009/12,0,0,0,0,0,0,0,0
(주)오킨스전자,080580,2010/12,0,0,0,0,0,0,0,0
(주)오킨스전자,080580,2011/12,0,0,0,0,0,0,0,0
(주)오킨스전자,080580,2012/12,0,0,0,0,0,0,0,0
(주)오킨스전자,080580,2013/12,0,0,0,0,0,0,0,0
(주)오킨스전자,080580,2014/12,13.15,9.37,1.8,1.28,5.52,3.94,1.43,1.02
(주)오킨스전자,080580,2015/12,0,0,4.46,1.61,43.5,15.7,3.56,1.29
(주)오킨스전자,080580,2016/12,0,0,2.76,1.3,0,0,2.59,1.22
(주)오킨스전자,080580,2017/12,0,0,1.82,1.18,10.94,7.07,1.03,0.67
(주)오킨스전자,080580,2018/12,148.49,70.32,1.55,0.74,4.83,2.29,0.99,0.47
(주)오킨스전자,080580,2019/12,41.54,22.92,1.24,0.68,4.92,2.71,0.77,0.42
(주)오킨스전자,080580,2020/12,208.25,13.08,7.02,0.44,27.24,1.71,4.6,0.29
(주)오텍,067170,2000/12,,,,,,,,
(주)오텍,067170,2001/12,,,,,,,,
(주)오텍,067170,2002/12,,,,,,,,
(주)오텍,067170,2003/12,,,,,,,,
(주)오텍,067170,2004/12,,,,,,,,
(주)오텍,067170,2005/12,,,,,,,,
(주)오텍,067170,2006/12,,,,,,,,
(주)오텍,067170,2007/12,19.49,9.83,3.11,1.57,46.64,23.51,1.26,0.63
(주)오텍,067170,2008/12,22.48,4.13,2.63,0.48,54.12,9.94,1.11,0.2
(주)오텍,067170,2009/12,16.32,7.88,1.08,0.52,8.3,4.01,0.52,0.25
(주)오텍,067170,2010/12,38.4,24.09,1.31,0.82,12.73,7.98,0.7,0.44
(주)오텍,067170,2011/12,95.13,28.84,3.04,0.92,59.75,18.11,1.93,0.58
(주)오텍,067170,2012/12,208.53,105.55,3.21,1.63,247.14,125.09,1.64,0.83
(주)오텍,067170,2013/12,282.26,155.38,1.55,0.85,0,0,1.51,0.83
(주)오텍,067170,2014/12,81.99,51.72,1.31,0.83,0,0,0.95,0.6
(주)오텍,067170,2015/12,37.09,21.42,1.11,0.64,22.8,13.17,0.8,0.46
(주)오텍,067170,2016/12,18.16,5.33,1.97,0.58,18.17,5.34,1.61,0.47
(주)오텍,067170,2017/12,11.44,5.72,1.87,0.93,315.73,157.87,1.91,0.95
(주)오텍,067170,2018/12,15.17,8.28,1.7,0.93,17.65,9.64,2.17,1.18
(주)오텍,067170,2019/12,20.68,13.44,1.6,1.04,0,0,2.27,1.48
(주)오텍,067170,2020/12,66.91,20.55,2.27,0.7,23.56,7.24,2.48,0.76
(주)오파스넷,173130,2010/12,,,,,,,,
(주)오파스넷,173130,2011/12,0,0,0,0,0,0,0,0
(주)오파스넷,173130,2012/12,0,0,0,0,0,0,0,0
(주)오파스넷,173130,2013/12,0,0,0,0,0,0,0,0
(주)오파스넷,173130,2014/12,0,0,0,0,0,0,0,0
(주)오파스넷,173130,2015/12,0,0,0,0,0,0,0,0
(주)오파스넷,173130,2016/12,0,0,0,0,0,0,0,0
(주)오파스넷,173130,2017/12,0,0,0,0,0,0,0,0
(주)오파스넷,173130,2018/12,25.41,8.3,1.96,0.64,29.12,9.51,0.74,0.24
(주)오파스넷,173130,2019/12,0,0,3.74,1.28,0,0,0.62,0.21
(주)오파스넷,173130,2020/12,12.91,3.28,3.56,0.9,71.32,18.11,0.69,0.18
(주)오픈베이스,049480,2000/12,,,,,,,,
(주)오픈베이스,049480,2001/12,,,,,,,,
(주)오픈베이스,049480,2002/12,,,,,,,,
(주)오픈베이스,049480,2003/12,,,,,,,,
(주)오픈베이스,049480,2004/12,,,,,,,,
(주)오픈베이스,049480,2005/12,,,,,,,,
(주)오픈베이스,049480,2006/12,,,,,,,,
(주)오픈베이스,049480,2007/12,23.15,13.65,1.14,0.67,31.95,18.85,0.71,0.42
(주)오픈베이스,049480,2008/12,79.92,22.87,1.1,0.31,9.8,2.8,0.59,0.17
(주)오픈베이스,049480,2009/12,178.15,55.4,1.27,0.39,0,0,0.96,0.3
(주)오픈베이스,049480,2010/12,0,0,0.9,0.44,50.51,24.68,0.52,0.25
(주)오픈베이스,049480,2011/12,181.54,86.91,0.8,0.38,7.81,3.74,0.61,0.29
(주)오픈베이스,049480,2012/12,65.66,11.27,3.33,0.57,85.35,14.64,3.26,0.56
(주)오픈베이스,049480,2013/12,34.52,12.27,2.53,0.9,19.09,6.79,2.45,0.87
(주)오픈베이스,049480,2014/12,28.14,15.44,1.61,0.88,24.87,13.64,1.68,0.92
(주)오픈베이스,049480,2015/12,47.83,16.72,2.24,0.78,0,0,2.12,0.74
(주)오픈베이스,049480,2016/12,74.89,24.69,3.53,1.16,24.92,8.22,3.6,1.19
(주)오픈베이스,049480,2017/12,52.66,24.2,3.91,1.8,55.35,25.43,4.77,2.19
(주)오픈베이스,049480,2018/12,97.63,33.32,2.66,0.91,102.82,35.09,3.23,1.1
(주)오픈베이스,049480,2019/12,83.31,40.78,2.42,1.18,44.75,21.9,2.5,1.22
(주)오픈베이스,049480,2020/12,56.95,20.49,2.24,0.81,37.07,13.34,2.13,0.77
(주)오하임아이엔티,309930,2018/12,,,,,,,,
(주)오하임아이엔티,309930,2019/12,,,,,,,,
(주)오하임아이엔티,309930,2020/12,345.47,220.4,3.02,1.93,13.93,8.89,2.19,1.4
(주)옥션,043790,2000/12,,,,,,,,
(주)옥션,043790,2001/12,,,,,,,,
(주)옥션,043790,2002/12,,,,,,,,
(주)옥션,043790,2003/12,,,,,,,,
(주)온코퀘스트파마슈티컬,078590,2000/12,,,,,,,,
(주)온코퀘스트파마슈티컬,078590,2001/12,,,,,,,,
(주)온코퀘스트파마슈티컬,078590,2002/12,,,,,,,,
(주)온코퀘스트파마슈티컬,078590,2003/12,,,,,,,,
(주)온코퀘스트파마슈티컬,078590,2004/12,,,,,,,,
(주)온코퀘스트파마슈티컬,078590,2005/12,,,,,,,,
(주)온코퀘스트파마슈티컬,078590,2006/12,,,,,,,,
(주)온코퀘스트파마슈티컬,078590,2007/12,0,0,1.59,0.76,8.72,4.17,0.85,0.41
(주)온코퀘스트파마슈티컬,078590,2008/12,0,0,3.59,0.73,0,0,1.8,0.37
(주)온코퀘스트파마슈티컬,078590,2009/12,0,0,10.82,2.68,0,0,2.26,0.56
(주)온코퀘스트파마슈티컬,078590,2010/12,0,0,8.89,4.09,19.88,9.16,1.52,0.7
(주)온코퀘스트파마슈티컬,078590,2011/12,15.69,7.04,6.59,2.95,60.06,26.93,1.05,0.47
(주)온코퀘스트파마슈티컬,078590,2012/12,72.2,17.09,9.41,2.23,52.95,12.54,1.72,0.41
(주)온코퀘스트파마슈티컬,078590,2013/12,0,0,4.35,2.02,18.93,8.77,0.72,0.33
(주)온코퀘스트파마슈티컬,078590,2014/12,30.68,16.19,3.27,1.73,20.41,10.77,0.56,0.3
(주)온코퀘스트파마슈티컬,078590,2015/12,31.7,14.05,3.69,1.64,14.97,6.63,1.06,0.47
(주)온코퀘스트파마슈티컬,078590,2016/12,29.59,10.51,5.4,1.92,20.83,7.4,1.89,0.67
(주)온코퀘스트파마슈티컬,078590,2017/12,22.95,9.04,3.7,1.46,12.44,4.9,1.49,0.59
(주)온코퀘스트파마슈티컬,078590,2018/12,0,0,3.76,0.93,82.94,20.62,2.48,0.62
(주)온코퀘스트파마슈티컬,078590,2019/12,0,0,4.32,0.54,99.79,12.5,2.67,0.33
(주)온코퀘스트파마슈티컬,078590,2020/12,0,0,0,0,0,0,14.81,2.87
(주)올리브나인,052970,2000/12,,,,,,,,
(주)올리브나인,052970,2001/12,,,,,,,,
(주)올리브나인,052970,2002/12,,,,,,,,
(주)올리브나인,052970,2003/12,,,,,,,,
(주)올리브나인,052970,2004/12,,,,,,,,
(주)올리브나인,052970,2005/12,,,,,,,,
(주)올리브나인,052970,2006/12,,,,,,,,
(주)올리브나인,052970,2007/12,0,0,19.51,9.04,0,0,3.78,1.75
(주)올리브나인,052970,2008/12,0,0,0,0,0,0,3.13,0.51
(주)올리브나인,052970,2009/12,0,0,0,0,67.11,4.53,4.88,0.33
(주)올에버,034970,2000/12,,,,,,,,
(주)올에버,034970,2001/12,,,,,,,,
(주)올에버,034970,2002/12,,,,,,,,
(주)옵트론텍,082210,2002/12,,,,,,,,
(주)옵트론텍,082210,2003/12,,,,,,,,
(주)옵트론텍,082210,2004/12,,,,,,,,
(주)옵트론텍,082210,2005/12,,,,,,,,
(주)옵트론텍,082210,2006/12,,,,,,,,
(주)옵트론텍,082210,2007/12,0,0,1.72,0.87,0,0,2.39,1.2
(주)옵트론텍,082210,2008/12,0,0,1.64,0.25,0,0,1.88,0.29
(주)옵트론텍,082210,2009/12,19.52,1.68,1.85,0.16,7.38,0.63,1.29,0.11
(주)옵트론텍,082210,2010/12,11.94,6.63,1.45,0.81,19.54,10.85,1.07,0.59
(주)옵트론텍,082210,2011/12,9.53,4.75,1.3,0.65,4.8,2.39,1.07,0.53
(주)옵트론텍,082210,2012/12,17.28,4.69,3.08,0.84,14.72,3.99,2.05,0.56
(주)옵트론텍,082210,2013/12,16.89,9.51,3.28,1.85,10.87,6.12,2.08,1.17
(주)옵트론텍,082210,2014/12,0,0,2.57,0.86,0,0,3.32,1.11
(주)옵트론텍,082210,2015/12,0,0,2.49,1.06,10.65,4.54,1.4,0.6
(주)옵트론텍,082210,2016/12,15.48,8.4,2.25,1.22,8.07,4.37,1.53,0.83
(주)옵트론텍,082210,2017/12,40.07,20.35,2.4,1.22,8.53,4.33,1.63,0.83
(주)옵트론텍,082210,2018/12,20.21,8.17,1.83,0.74,12.83,5.19,1.52,0.62
(주)옵트론텍,082210,2019/12,28.83,14.25,1.72,0.85,10.8,5.34,1.21,0.6
(주)옵트론텍,082210,2020/12,0,0,2.59,0.65,0,0,2,0.5
(주)옵티팜,153710,2013/12,,,,,,,,
(주)옵티팜,153710,2014/12,0,0,0,0,0,0,0,0
(주)옵티팜,153710,2015/12,0,0,0,0,0,0,0,0
(주)옵티팜,153710,2016/12,0,0,0,0,0,0,0,0
(주)옵티팜,153710,2017/12,0,0,0,0,0,0,0,0
(주)옵티팜,153710,2018/12,0,0,5.15,2.5,151.02,73.3,13.02,6.32
(주)옵티팜,153710,2019/12,0,0,6.48,3.24,512.51,256.26,16.8,8.4
(주)옵티팜,153710,2020/12,0,0,13.37,2.02,0,0,34.33,5.18
(주)와이더플래닛,321820,2014/12,,,,,,,,
(주)와이더플래닛,321820,2015/12,0,0,0,0,0,0,0,0
(주)와이더플래닛,321820,2016/12,0,0,0,0,0,0,0,0
(주)와이더플래닛,321820,2017/12,0,0,0,0,0,0,0,0
(주)와이더플래닛,321820,2018/12,0,0,0,0,0,0,0,0
(주)와이더플래닛,321820,2019/12,0,0,0,0,0,0,0,0
(주)와이더플래닛,321820,2020/12,0,0,0,0,0,0,0,0
(주)와이비엠넷,057030,2001/12,,,,,,,,
(주)와이비엠넷,057030,2002/12,,,,,,,,
(주)와이비엠넷,057030,2003/12,,,,,,,,
(주)와이비엠넷,057030,2004/12,,,,,,,,
(주)와이비엠넷,057030,2005/12,,,,,,,,
(주)와이비엠넷,057030,2006/12,,,,,,,,
(주)와이비엠넷,057030,2007/12,27.25,14.34,6.29,3.31,19.89,10.47,4.97,2.61
(주)와이비엠넷,057030,2008/12,24.58,6.86,4.63,1.29,14.09,3.93,3.12,0.87
(주)와이비엠넷,057030,2009/12,11.12,6.46,3.8,2.21,7.62,4.43,1.71,0.99
(주)와이비엠넷,057030,2010/12,22.39,18.87,3.77,3.18,11.96,10.07,1.39,1.17
(주)와이비엠넷,057030,2011/12,21.32,15.95,3.57,2.67,17.39,13.01,1.28,0.96
(주)와이비엠넷,057030,2012/12,32.97,27.33,2.21,1.83,23.51,19.49,1.17,0.97
(주)와이비엠넷,057030,2013/12,26.61,17.15,1.82,1.17,17.99,11.59,1.13,0.73
(주)와이비엠넷,057030,2014/12,65.53,53.15,1.44,1.17,13.19,10.7,0.99,0.81
(주)와이비엠넷,057030,2015/12,38.85,26.74,1.61,1.11,16.46,11.33,1.21,0.83
(주)와이비엠넷,057030,2016/12,0,0,3.68,1.46,79.29,31.5,2.31,0.92
(주)와이비엠넷,057030,2017/12,0,0,6.26,1.19,57.34,10.86,3.64,0.69
(주)와이비엠넷,057030,2018/12,154.31,61.36,1.86,0.74,12.88,5.12,0.99,0.39
(주)와이비엠넷,057030,2019/12,53.5,24.14,2.73,1.23,12.13,5.47,1.59,0.72
(주)와이비엠넷,057030,2020/12,0,0,7.07,1.47,32.12,6.68,4.59,0.96
(주)와이솔,122990,2008/12,,,,,,,,
(주)와이솔,122990,2009/12,0,0,0,0,0,0,0,0
(주)와이솔,122990,2010/12,10.03,5.69,3.25,1.84,22.21,12.6,1.73,0.98
(주)와이솔,122990,2011/12,23.94,10.33,5.01,2.16,52.67,22.73,2.39,1.03
(주)와이솔,122990,2012/12,15.62,8.77,3.45,1.94,12.01,6.74,2.13,1.2
(주)와이솔,122990,2013/12,21.08,12.03,3.35,1.91,0,0,1.85,1.06
(주)와이솔,122990,2014/12,16.61,6.58,2.71,1.07,155.52,61.65,1.25,0.49
(주)와이솔,122990,2015/12,11.66,5.04,2.57,1.11,16.44,7.1,1.16,0.5
(주)와이솔,122990,2016/12,16.09,10.76,2.49,1.67,9.04,6.04,1.24,0.83
(주)와이솔,122990,2017/12,10.85,8.34,1.89,1.45,4.66,3.58,1.21,0.93
(주)와이솔,122990,2018/12,15.16,8.95,2.19,1.29,7.1,4.19,1.88,1.11
(주)와이솔,122990,2019/12,68.31,42.61,1.82,1.14,24.93,15.55,2.69,1.68
(주)와이솔,122990,2020/12,118.64,44.4,1.95,0.73,19.32,7.23,2.89,1.08
(주)와이어블,065530,2001/12,,,,,,,,
(주)와이어블,065530,2002/12,,,,,,,,
(주)와이어블,065530,2003/12,,,,,,,,
(주)와이어블,065530,2004/12,,,,,,,,
(주)와이어블,065530,2005/12,,,,,,,,
(주)와이어블,065530,2006/12,,,,,,,,
(주)와이어블,065530,2007/12,15.2,11.4,1.54,1.15,3.43,2.57,0.76,0.57
(주)와이어블,065530,2008/12,13.68,3.83,1.41,0.4,3.75,1.05,0.87,0.24
(주)와이어블,065530,2009/12,13.87,7.22,1.04,0.54,1.78,0.93,0.65,0.34
(주)와이어블,065530,2010/12,10.78,8.41,0.96,0.75,2.01,1.57,0.43,0.34
(주)와이어블,065530,2011/12,6.19,4.91,0.81,0.64,2.53,2.01,0.33,0.26
(주)와이어블,065530,2012/12,5.4,3.24,1.01,0.61,0.82,0.49,0.39,0.23
(주)와이어블,065530,2013/12,7.66,4.6,1.23,0.74,0.97,0.58,0.67,0.4
(주)와이어블,065530,2014/12,9.09,3.43,1.89,0.71,2.19,0.83,0.8,0.3
(주)와이어블,065530,2015/12,15.54,8.74,1.69,0.95,4.96,2.79,1.05,0.59
(주)와이어블,065530,2016/12,14.58,9.64,1.31,0.87,5.86,3.88,1.06,0.7
(주)와이어블,065530,2017/12,21.56,17.71,1.22,1,4.52,3.71,1.07,0.88
(주)와이어블,065530,2018/12,167.33,9.58,2.54,0.15,8.89,0.51,2.55,0.15
(주)와이어블,065530,2019/12,145.5,60.88,4.61,1.93,15.74,6.59,3.49,1.46
(주)와이어블,065530,2020/12,109.53,37.83,5.02,1.73,13.43,4.64,3.71,1.28
(주)와이엔텍,067900,2000/12,,,,,,,,
(주)와이엔텍,067900,2001/12,,,,,,,,
(주)와이엔텍,067900,2002/12,,,,,,,,
(주)와이엔텍,067900,2003/12,,,,,,,,
(주)와이엔텍,067900,2004/12,,,,,,,,
(주)와이엔텍,067900,2005/12,,,,,,,,
(주)와이엔텍,067900,2006/12,,,,,,,,
(주)와이엔텍,067900,2007/12,42.85,9.67,3.07,0.69,27,6.09,5.26,1.19
(주)와이엔텍,067900,2008/12,0,0,2.77,0.47,223.95,38.1,3.13,0.53
(주)와이엔텍,067900,2009/12,21.17,9.16,1.03,0.45,7.07,3.06,1.42,0.61
(주)와이엔텍,067900,2010/12,13.24,8.57,0.86,0.55,4.96,3.21,1.33,0.86
(주)와이엔텍,067900,2011/12,12.05,6.43,0.8,0.43,7.2,3.84,1.07,0.57
(주)와이엔텍,067900,2012/12,19.44,7.53,1.3,0.5,10.37,4.02,1.74,0.67
(주)와이엔텍,067900,2013/12,8.85,5.72,0.63,0.41,5.99,3.87,1.09,0.7
(주)와이엔텍,067900,2014/12,14.16,8.27,0.72,0.42,4.41,2.58,1.09,0.64
(주)와이엔텍,067900,2015/12,17.92,8.63,0.89,0.43,6.38,3.07,1.41,0.68
(주)와이엔텍,067900,2016/12,11.33,8.39,0.65,0.48,6.28,4.65,1.2,0.89
(주)와이엔텍,067900,2017/12,12.61,6.91,1.1,0.6,7.53,4.13,1.83,1.01
(주)와이엔텍,067900,2018/12,12.05,7.12,1.02,0.61,7.88,4.65,1.83,1.08
(주)와이엔텍,067900,2019/12,12.48,4.45,1.65,0.59,8.08,2.88,2.43,0.87
(주)와이엔텍,067900,2020/12,13.4,6.41,1.85,0.88,8.92,4.27,2.73,1.31
(주)와이엠텍,273640,2016/12,,,,,,,,
(주)와이엠텍,273640,2017/12,0,0,0,0,0,0,0,0
(주)와이엠텍,273640,2018/12,0,0,0,0,0,0,0,0
(주)와이엠텍,273640,2019/12,0,0,0,0,0,0,0,0
(주)와이엠텍,273640,2020/12,0,0,0,0,0,0,0,0
(주)와이오엠,066430,2000/12,,,,,,,,
(주)와이오엠,066430,2001/12,,,,,,,,
(주)와이오엠,066430,2002/12,,,,,,,,
(주)와이오엠,066430,2003/12,,,,,,,,
(주)와이오엠,066430,2004/12,,,,,,,,
(주)와이오엠,066430,2005/12,,,,,,,,
(주)와이오엠,066430,2007/06,0,0,3.54,1.18,0,0,8,2.67
(주)와이오엠,066430,2008/06,0,0,18.57,1.59,0,0,8.19,0.7
(주)와이오엠,066430,2009/06,0,0,4.57,0.04,0,0,13.39,0.11
(주)와이오엠,066430,2010/06,0,0,7.37,1.71,0,0,9.34,2.16
(주)와이오엠,066430,2011/06,0,0,9.08,1.35,0,0,14.79,2.2
(주)와이오엠,066430,2012/06,0,0,6.12,1.47,0,0,8.09,1.94
(주)와이오엠,066430,2013/06,35.7,6.81,2.26,0.43,0,0,2.82,0.54
(주)와이오엠,066430,2014/06,0,0,3.73,1.51,0,0,2.77,1.12
(주)와이오엠,066430,2015/12,0,0,21.06,0.63,0,0,34.67,1.04
(주)와이오엠,066430,2016/12,0,0,15.81,2.68,115.17,19.5,21.87,3.7
(주)와이오엠,066430,2017/12,0,0,12.86,2.9,0,0,3.99,0.9
(주)와이오엠,066430,2018/12,0,0,65.94,4.68,216.86,15.4,13.18,0.94
(주)와이오엠,066430,2019/12,0,0,14.13,5.08,0,0,3.36,1.21
(주)와이오엠,066430,2020/12,51.81,4.28,7.01,0.58,31.04,2.57,3.88,0.32
(주)와이제이엠게임즈,193250,2013/12,,,,,,,,
(주)와이제이엠게임즈,193250,2014/12,25.24,17.24,2.76,1.88,0,0,3.15,2.15
(주)와이제이엠게임즈,193250,2015/12,28.8,15.82,3.82,2.1,8.81,4.84,5.69,3.13
(주)와이제이엠게임즈,193250,2016/12,0,0,4.59,0.33,0,0,32.54,2.35
(주)와이제이엠게임즈,193250,2017/12,0,0,5.68,1.75,0,0,50.68,15.64
(주)와이제이엠게임즈,193250,2018/12,0,0,4.13,1.35,152.44,50.02,12.24,4.02
(주)와이제이엠게임즈,193250,2019/12,0,0,2.52,1.23,195.58,95.3,12.96,6.32
(주)와이제이엠게임즈,193250,2020/12,0,0,2.54,0.92,59.75,21.61,26.13,9.45
(주)와이즈버즈,273060,2017/12,,,,,,,,
(주)와이즈버즈,273060,2018/12,,,,,,,,
(주)와이즈버즈,273060,2019/12,,,,,,,,
(주)와이즈버즈,273060,2020/12,0,0,3.05,2.09,87.56,60,9.05,6.2
(주)와이즈파워,040670,2000/12,,,,,,,,
(주)와이즈파워,040670,2001/12,,,,,,,,
(주)와이즈파워,040670,2002/12,,,,,,,,
(주)와이즈파워,040670,2003/12,,,,,,,,
(주)와이즈파워,040670,2004/12,,,,,,,,
(주)와이즈파워,040670,2005/12,,,,,,,,
(주)와이즈파워,040670,2006/12,,,,,,,,
(주)와이즈파워,040670,2007/12,0,0,16.21,1.13,0,0,1.96,0.14
(주)와이즈파워,040670,2008/12,82.51,8.04,44.37,4.32,39.99,3.9,4.77,0.46
(주)와이즈파워,040670,2009/12,0,0,18.91,0.44,0,0,2.81,0.07
(주)와이즈파워,040670,2010/12,0,0,16.29,5.49,0,0,2.01,0.68
(주)와이즈파워,040670,2011/12,0,0,15.8,4.42,28.28,7.9,4.24,1.18
(주)와이즈파워,040670,2012/12,0,0,27.1,8.46,0,0,6.77,2.11
(주)와이즈파워,040670,2013/12,0,0,25.75,6.66,0,0,11.31,2.92
(주)와이즈파워,040670,2014/12,0,0,0,0,0,0,5.34,1.61
(주)와이지-원,019210,2000/12,,,,,,,,
(주)와이지-원,019210,2001/12,,,,,,,,
(주)와이지-원,019210,2002/12,,,,,,,,
(주)와이지-원,019210,2003/12,,,,,,,,
(주)와이지-원,019210,2004/12,,,,,,,,
(주)와이지-원,019210,2005/12,,,,,,,,
(주)와이지-원,019210,2006/12,,,,,,,,
(주)와이지-원,019210,2007/12,11.9,5.42,1.61,0.73,17.34,7.9,0.91,0.42
(주)와이지-원,019210,2008/12,19.36,6.85,1.62,0.57,8.69,3.08,0.85,0.3
(주)와이지-원,019210,2009/12,0,0,1.53,0.81,0,0,1.01,0.53
(주)와이지-원,019210,2010/12,8.84,5.04,1.16,0.66,6.82,3.89,0.58,0.33
(주)와이지-원,019210,2011/12,19.79,4.25,3.15,0.68,0,0,1.59,0.34
(주)와이지-원,019210,2012/12,20.43,10.92,2.13,1.14,11.01,5.89,1.49,0.79
(주)와이지-원,019210,2013/12,0,0,1.9,1.49,6.5,5.09,1.46,1.14
(주)와이지-원,019210,2014/12,34.56,22.45,1.77,1.15,7.41,4.82,1.24,0.81
(주)와이지-원,019210,2015/12,27.82,16.94,1.75,1.06,7.32,4.46,1.44,0.88
(주)와이지-원,019210,2016/12,24.33,17.14,1.46,1.03,6.51,4.58,1.24,0.87
(주)와이지-원,019210,2017/12,20.21,10.77,1.72,0.91,13.2,7.03,1.51,0.8
(주)와이지-원,019210,2018/12,28.53,11.74,2.26,0.93,41.36,17.02,1.99,0.82
(주)와이지-원,019210,2019/12,128.96,71.36,1.34,0.74,13.55,7.5,1.2,0.67
(주)와이지-원,019210,2020/12,0,0,0.9,0.37,3.91,1.62,0.87,0.36
(주)와이지엔터테인먼트,122870,2007/12,,,,,,,,
(주)와이지엔터테인먼트,122870,2008/12,0,0,0,0,0,0,0,0
(주)와이지엔터테인먼트,122870,2009/12,0,0,0,0,0,0,0,0
(주)와이지엔터테인먼트,122870,2010/12,0,0,0,0,0,0,0,0
(주)와이지엔터테인먼트,122870,2011/12,34.74,24.3,5.99,4.19,25.41,17.78,6.54,4.57
(주)와이지엔터테인먼트,122870,2012/12,64.45,22.11,13.35,4.58,105.21,36.1,11.06,3.79
(주)와이지엔터테인먼트,122870,2013/12,66.7,33.61,9.67,4.87,80.82,40.72,8.79,4.43
(주)와이지엔터테인먼트,122870,2014/12,58.04,29.61,6.39,3.26,40.57,20.7,7.68,3.92
(주)와이지엔터테인먼트,122870,2015/12,41.01,26.57,5.83,3.78,86.45,56.01,6.81,4.41
(주)와이지엔터테인먼트,122870,2016/12,48.71,25.57,3.25,1.71,32.47,17.05,3.53,1.86
(주)와이지엔터테인먼트,122870,2017/12,36.25,24.41,2.17,1.46,30.8,20.74,2.64,1.78
(주)와이지엔터테인먼트,122870,2018/12,63.27,34.27,2.88,1.56,31.74,17.19,5.63,3.05
(주)와이지엔터테인먼트,122870,2019/12,0,0,3.04,1.16,19.25,7.31,6.73,2.56
(주)와이지엔터테인먼트,122870,2020/12,70.38,22.05,3.14,0.98,39.19,12.28,7.17,2.25
(주)와이티엔,040300,2000/12,,,,,,,,
(주)와이티엔,040300,2001/12,,,,,,,,
(주)와이티엔,040300,2002/12,,,,,,,,
(주)와이티엔,040300,2003/12,,,,,,,,
(주)와이티엔,040300,2004/12,,,,,,,,
(주)와이티엔,040300,2005/12,,,,,,,,
(주)와이티엔,040300,2006/12,,,,,,,,
(주)와이티엔,040300,2007/12,25.93,11.86,2.14,0.98,14.66,6.7,2.49,1.14
(주)와이티엔,040300,2008/12,33.84,18.01,2.07,1.1,14.45,7.69,2.32,1.24
(주)와이티엔,040300,2009/12,10.94,6.27,1.85,1.06,37.67,21.58,2.54,1.45
(주)와이티엔,040300,2010/12,56.78,35.84,1.45,0.92,34.29,21.65,1.86,1.18
(주)와이티엔,040300,2011/12,16.26,8.73,1.11,0.6,7.42,3.98,1.38,0.74
(주)와이티엔,040300,2012/12,42.42,23.31,1.32,0.73,12.24,6.73,1.69,0.93
(주)와이티엔,040300,2013/12,59.89,32.13,1.21,0.65,19.53,10.47,1.63,0.88
(주)와이티엔,040300,2014/12,17.77,10.04,1.15,0.65,35.83,20.25,1.82,1.03
(주)와이티엔,040300,2015/12,0,0,1.06,0.61,0,0,1.42,0.81
(주)와이티엔,040300,2016/12,45.62,28.84,0.94,0.6,9.97,6.3,1.18,0.75
(주)와이티엔,040300,2017/12,27.31,18.6,0.72,0.49,5.82,3.97,0.95,0.64
(주)와이티엔,040300,2018/12,152.08,86.65,0.75,0.43,8.02,4.57,0.96,0.54
(주)와이티엔,040300,2019/12,0,0,0.63,0.43,8.92,6.17,0.82,0.57
(주)와이티엔,040300,2020/12,21.95,6.03,0.99,0.27,7.76,2.13,1.35,0.37
(주)와이팜,332570,2013/12,,,,,,,,
(주)와이팜,332570,2014/12,0,0,0,0,0,0,0,0
(주)와이팜,332570,2015/12,0,0,0,0,0,0,0,0
(주)와이팜,332570,2016/12,0,0,0,0,0,0,0,0
(주)와이팜,332570,2017/12,0,0,0,0,0,0,0,0
(주)와이팜,332570,2018/12,0,0,0,0,0,0,0,0
(주)와이팜,332570,2019/12,0,0,0,0,0,0,0,0
(주)와이팜,332570,2020/12,13.99,8.34,1.41,0.84,0,0,3.48,2.08
(주)우리기술,032820,2000/12,,,,,,,,
(주)우리기술,032820,2001/12,,,,,,,,
(주)우리기술,032820,2002/12,,,,,,,,
(주)우리기술,032820,2003/12,,,,,,,,
(주)우리기술,032820,2004/12,,,,,,,,
(주)우리기술,032820,2005/12,,,,,,,,
(주)우리기술,032820,2006/12,,,,,,,,
(주)우리기술,032820,2007/12,0,0,9.35,0.75,0,0,9.46,0.76
(주)우리기술,032820,2008/12,0,0,1.85,0.29,0,0,2.28,0.35
(주)우리기술,032820,2009/12,0,0,5.34,0.67,0,0,7.14,0.89
